channel_id,forecast_cogs,forecast_net_sales,forecast_opex,forecast_trade_spend,forecast_units,forecast_version,sku_id,snapshot_month,target_month
MT,5108897,12356401,0,297029,338,LE1,SKU016,2024-11-01,2024-11-01
GT,4659964,11270610,0,270928,302,LE1,SKU016,2024-11-01,2024-11-01
EC,5073361,12270455,0,294963,364,LE1,SKU016,2024-11-01,2024-11-01
CV,3613264,8739058,0,210074,242,LE1,SKU016,2024-11-01,2024-11-01
FS,5243308,12681490,0,304844,343,LE1,SKU016,2024-11-01,2024-11-01
MT,2585491,5909540,0,142056,148,LE1,SKU017,2024-11-01,2024-11-01
GT,1998582,4568070,0,109809,112,LE1,SKU017,2024-11-01,2024-11-01
EC,2319632,5301878,0,127449,144,LE1,SKU017,2024-11-01,2024-11-01
CV,2631515,6014736,0,144585,153,LE1,SKU017,2024-11-01,2024-11-01
FS,2556581,5843462,0,140468,145,LE1,SKU017,2024-11-01,2024-11-01
MT,3690120,7995260,0,192194,186,LE1,SKU018,2024-11-01,2024-11-01
GT,3293784,7136532,0,171551,162,LE1,SKU018,2024-11-01,2024-11-01
EC,3330150,7215324,0,173445,181,LE1,SKU018,2024-11-01,2024-11-01
CV,3213302,6962155,0,167360,163,LE1,SKU018,2024-11-01,2024-11-01
FS,3707453,8032814,0,193096,184,LE1,SKU018,2024-11-01,2024-11-01
MT,1180609,2431354,0,58446,144,LE1,SKU019,2024-11-01,2024-11-01
GT,1311687,2701296,0,64935,157,LE1,SKU019,2024-11-01,2024-11-01
EC,1354937,2790366,0,67076,179,LE1,SKU019,2024-11-01,2024-11-01
CV,1314278,2706631,0,65063,162,LE1,SKU019,2024-11-01,2024-11-01
FS,1631564,3360053,0,80770,197,LE1,SKU019,2024-11-01,2024-11-01
MT,2122034,4163992,0,100096,207,LE1,SKU020,2024-11-01,2024-11-01
GT,1699849,3335552,0,80182,162,LE1,SKU020,2024-11-01,2024-11-01
EC,1698516,3332937,0,80119,179,LE1,SKU020,2024-11-01,2024-11-01
CV,2272106,4458473,0,107175,224,LE1,SKU020,2024-11-01,2024-11-01
FS,2155250,4229170,0,101663,208,LE1,SKU020,2024-11-01,2024-11-01
MT,1827392,4419740,0,106244,189,LE1,SKU021,2024-11-01,2024-11-01
GT,1823738,4410900,0,106031,184,LE1,SKU021,2024-11-01,2024-11-01
EC,1564448,3783780,0,90956,175,LE1,SKU021,2024-11-01,2024-11-01
CV,1544130,3734640,0,89775,161,LE1,SKU021,2024-11-01,2024-11-01
FS,1524941,3688230,0,88659,156,LE1,SKU021,2024-11-01,2024-11-01
MT,1969126,4500685,0,108190,169,LE1,SKU022,2024-11-01,2024-11-01
GT,2339103,5346316,0,128517,196,LE1,SKU022,2024-11-01,2024-11-01
EC,2001611,4574934,0,109974,186,LE1,SKU022,2024-11-01,2024-11-01
CV,2561245,5854049,0,140722,222,LE1,SKU022,2024-11-01,2024-11-01
FS,2014774,4605019,0,110698,171,LE1,SKU022,2024-11-01,2024-11-01
MT,3271142,7087475,0,170372,236,LE1,SKU023,2024-11-01,2024-11-01
GT,3070080,6651840,0,159900,217,LE1,SKU023,2024-11-01,2024-11-01
EC,3061740,6633769,0,159466,240,LE1,SKU023,2024-11-01,2024-11-01
CV,3033677,6572966,0,158004,222,LE1,SKU023,2024-11-01,2024-11-01
FS,2727322,5909197,0,142048,195,LE1,SKU023,2024-11-01,2024-11-01
MT,3321521,6840168,0,164427,206,LE1,SKU024,2024-11-01,2024-11-01
GT,3845556,7919340,0,190369,233,LE1,SKU024,2024-11-01,2024-11-01
EC,2798812,5763729,0,138551,188,LE1,SKU024,2024-11-01,2024-11-01
CV,3066495,6314981,0,151802,192,LE1,SKU024,2024-11-01,2024-11-01
FS,3736912,7695605,0,184990,229,LE1,SKU024,2024-11-01,2024-11-01
MT,3691352,7243408,0,174120,198,LE1,SKU025,2024-11-01,2024-11-01
GT,4675554,9174672,0,220545,246,LE1,SKU025,2024-11-01,2024-11-01
EC,3081029,6045792,0,145332,179,LE1,SKU025,2024-11-01,2024-11-01
CV,4023829,7895815,0,189803,218,LE1,SKU025,2024-11-01,2024-11-01
FS,3530539,6927851,0,166535,188,LE1,SKU025,2024-11-01,2024-11-01
MT,4467872,10806016,0,259760,271,LE1,SKU026,2024-11-01,2024-11-01
GT,3617079,8748284,0,210295,215,LE1,SKU026,2024-11-01,2024-11-01
EC,4271416,10330866,0,248338,281,LE1,SKU026,2024-11-01,2024-11-01
CV,4300199,10400482,0,250012,264,LE1,SKU026,2024-11-01,2024-11-01
FS,3773970,9127742,0,219417,227,LE1,SKU026,2024-11-01,2024-11-01
MT,4257476,9731374,0,233927,226,LE1,SKU027,2024-11-01,2024-11-01
GT,4407858,10075104,0,242190,229,LE1,SKU027,2024-11-01,2024-11-01
EC,5021191,11477007,0,275890,288,LE1,SKU027,2024-11-01,2024-11-01
CV,4667809,10669277,0,256473,250,LE1,SKU027,2024-11-01,2024-11-01
FS,4504031,10294929,0,247474,236,LE1,SKU027,2024-11-01,2024-11-01
MT,1988539,4308502,0,103570,255,LE1,SKU028,2024-11-01,2024-11-01
GT,1954368,4234464,0,101790,246,LE1,SKU028,2024-11-01,2024-11-01
EC,1935602,4193804,0,100813,269,LE1,SKU028,2024-11-01,2024-11-01
CV,1959552,4245696,0,102060,254,LE1,SKU028,2024-11-01,2024-11-01
FS,1817597,3938126,0,94666,231,LE1,SKU028,2024-11-01,2024-11-01
MT,1887229,3886392,0,93423,193,LE1,SKU029,2024-11-01,2024-11-01
GT,2540772,5232240,0,125775,254,LE1,SKU029,2024-11-01,2024-11-01
EC,2164347,4457064,0,107141,240,LE1,SKU029,2024-11-01,2024-11-01
CV,1980336,4078128,0,98032,205,LE1,SKU029,2024-11-01,2024-11-01
FS,2609014,5372772,0,129153,264,LE1,SKU029,2024-11-01,2024-11-01
MT,3062208,6008860,0,144444,257,LE1,SKU030,2024-11-01,2024-11-01
GT,2997150,5881200,0,141375,246,LE1,SKU030,2024-11-01,2024-11-01
EC,2781387,5457816,0,131198,252,LE1,SKU030,2024-11-01,2024-11-01
CV,3881588,7616700,0,183094,329,LE1,SKU030,2024-11-01,2024-11-01
FS,2851334,5595070,0,134497,236,LE1,SKU030,2024-11-01,2024-11-01
MT,3241877,7840818,0,188481,294,LE1,SKU031,2024-11-01,2024-11-01
GT,2951310,7138052,0,171588,262,LE1,SKU031,2024-11-01,2024-11-01
EC,2702228,6535620,0,157106,265,LE1,SKU031,2024-11-01,2024-11-01
CV,3705912,8963136,0,215460,339,LE1,SKU031,2024-11-01,2024-11-01
FS,3275823,7922921,0,190455,294,LE1,SKU031,2024-11-01,2024-11-01
MT,3434486,7850253,0,188708,262,LE1,SKU032,2024-11-01,2024-11-01
GT,3747744,8566272,0,205920,280,LE1,SKU032,2024-11-01,2024-11-01
EC,3056377,6986004,0,167933,252,LE1,SKU032,2024-11-01,2024-11-01
CV,3563633,8145446,0,195804,275,LE1,SKU032,2024-11-01,2024-11-01
FS,3315894,7579187,0,182192,250,LE1,SKU032,2024-11-01,2024-11-01
MT,4670409,10119219,0,243250,304,LE1,SKU033,2024-11-01,2024-11-01
GT,4352868,9431214,0,226712,278,LE1,SKU033,2024-11-01,2024-11-01
EC,4283345,9280580,0,223091,302,LE1,SKU033,2024-11-01,2024-11-01
CV,4927457,10676156,0,256638,324,LE1,SKU033,2024-11-01,2024-11-01
FS,5130403,11115874,0,267208,331,LE1,SKU033,2024-11-01,2024-11-01
MT,2764883,5694016,0,136875,156,LE1,SKU034,2024-11-01,2024-11-01
GT,2841988,5852808,0,140692,157,LE1,SKU034,2024-11-01,2024-11-01
EC,2049777,4221323,0,101474,125,LE1,SKU034,2024-11-01,2024-11-01
CV,2419531,4982796,0,119779,138,LE1,SKU034,2024-11-01,2024-11-01
FS,2451732,5049112,0,121373,137,LE1,SKU034,2024-11-01,2024-11-01
MT,2839502,5571852,0,133939,140,LE1,SKU035,2024-11-01,2024-11-01
GT,3601748,7067580,0,169894,174,LE1,SKU035,2024-11-01,2024-11-01
EC,2701919,5301878,0,127449,144,LE1,SKU035,2024-11-01,2024-11-01
CV,3533497,6933654,0,166674,176,LE1,SKU035,2024-11-01,2024-11-01
FS,3195284,6269990,0,150721,156,LE1,SKU035,2024-11-01,2024-11-01
MT,3041274,7355639,0,176818,171,LE1,SKU036,2024-11-01,2024-11-01
GT,3722102,9002292,0,216401,205,LE1,SKU036,2024-11-01,2024-11-01
EC,2424988,5865088,0,140988,147,LE1,SKU036,2024-11-01,2024-11-01
CV,3028120,7323826,0,176054,172,LE1,SKU036,2024-11-01,2024-11-01
FS,3283084,7940483,0,190877,182,LE1,SKU036,2024-11-01,2024-11-01
MT,1448773,3504010,0,84231,208,LE1,SKU001,2024-12-01,2024-12-01
GT,1086696,2628288,0,63180,153,LE1,SKU001,2024-12-01,2024-12-01
EC,873815,2113413,0,50803,136,LE1,SKU001,2024-12-01,2024-12-01
CV,1045945,2529727,0,60811,152,LE1,SKU001,2024-12-01,2024-12-01
FS,1105427,2673590,0,64269,157,LE1,SKU001,2024-12-01,2024-12-01
MT,1765602,4035868,0,97016,200,LE1,SKU002,2024-12-01,2024-12-01
GT,1735816,3967782,0,95379,193,LE1,SKU002,2024-12-01,2024-12-01
EC,1181998,2701848,0,64948,145,LE1,SKU002,2024-12-01,2024-12-01
CV,1525258,3486482,0,83810,175,LE1,SKU002,2024-12-01,2024-12-01
FS,1312109,2999259,0,72098,147,LE1,SKU002,2024-12-01,2024-12-01
MT,2567040,5561920,0,133700,237,LE1,SKU003,2024-12-01,2024-12-01
GT,2117700,4588350,0,110297,192,LE1,SKU003,2024-12-01,2024-12-01
EC,1778112,3852576,0,92610,178,LE1,SKU003,2024-12-01,2024-12-01
CV,2143260,4643730,0,111628,200,LE1,SKU003,2024-12-01,2024-12-01
FS,1540140,3336970,0,80216,141,LE1,SKU003,2024-12-01,2024-12-01
MT,2473985,5095116,0,122479,191,LE1,SKU004,2024-12-01,2024-12-01
GT,2441603,5028426,0,120876,184,LE1,SKU004,2024-12-01,2024-12-01
EC,2424505,4993214,0,120029,202,LE1,SKU004,2024-12-01,2024-12-01
CV,2747289,5657980,0,136009,214,LE1,SKU004,2024-12-01,2024-12-01
FS,2472114,5091263,0,122386,189,LE1,SKU004,2024-12-01,2024-12-01
MT,3044998,5975091,0,143632,199,LE1,SKU005,2024-12-01,2024-12-01
GT,2827656,5548608,0,133380,181,LE1,SKU005,2024-12-01,2024-12-01
EC,3275960,6428298,0,154526,232,LE1,SKU005,2024-12-01,2024-12-01
CV,2580379,5063386,0,121716,171,LE1,SKU005,2024-12-01,2024-12-01
FS,2896853,5684390,0,136644,188,LE1,SKU005,2024-12-01,2024-12-01
MT,2886459,6981203,0,167817,210,LE1,SKU006,2024-12-01,2024-12-01
GT,2604591,6299476,0,151430,186,LE1,SKU006,2024-12-01,2024-12-01
EC,2558109,6187054,0,148727,201,LE1,SKU006,2024-12-01,2024-12-01
CV,2784107,6733654,0,161867,205,LE1,SKU006,2024-12-01,2024-12-01
FS,3019798,7303698,0,175570,217,LE1,SKU006,2024-12-01,2024-12-01
MT,3474027,7940634,0,190881,217,LE1,SKU007,2024-12-01,2024-12-01
GT,3667892,8383752,0,201532,225,LE1,SKU007,2024-12-01,2024-12-01
EC,3897121,8907706,0,214128,264,LE1,SKU007,2024-12-01,2024-12-01
CV,3689186,8432424,0,202702,233,LE1,SKU007,2024-12-01,2024-12-01
FS,3030935,6927851,0,166535,188,LE1,SKU007,2024-12-01,2024-12-01
MT,3448314,7471348,0,179600,188,LE1,SKU008,2024-12-01,2024-12-01
GT,4196790,9093044,0,218583,224,LE1,SKU008,2024-12-01,2024-12-01
EC,4570171,9902038,0,238030,269,LE1,SKU008,2024-12-01,2024-12-01
CV,3662820,7936110,0,190772,201,LE1,SKU008,2024-12-01,2024-12-01
FS,4783698,10364678,0,249151,258,LE1,SKU008,2024-12-01,2024-12-01
MT,4947177,10188246,0,244910,236,LE1,SKU009,2024-12-01,2024-12-01
GT,5231977,10774764,0,259009,245,LE1,SKU009,2024-12-01,2024-12-01
EC,4773904,9831407,0,236332,247,LE1,SKU009,2024-12-01,2024-12-01
CV,5246612,10804903,0,259733,253,LE1,SKU009,2024-12-01,2024-12-01
FS,4752393,9787107,0,235267,225,LE1,SKU009,2024-12-01,2024-12-01
MT,2387003,4683931,0,112594,278,LE1,SKU010,2024-12-01,2024-12-01
GT,2325375,4563000,0,109688,265,LE1,SKU010,2024-12-01,2024-12-01
EC,2179299,4276359,0,102797,275,LE1,SKU010,2024-12-01,2024-12-01
CV,2118596,4157244,0,99934,249,LE1,SKU010,2024-12-01,2024-12-01
FS,2191052,4299422,0,103352,252,LE1,SKU010,2024-12-01,2024-12-01
MT,2074809,5018144,0,120628,249,LE1,SKU011,2024-12-01,2024-12-01
GT,1802775,4360200,0,104812,212,LE1,SKU011,2024-12-01,2024-12-01
EC,1598202,3865418,0,92919,208,LE1,SKU011,2024-12-01,2024-12-01
CV,2131712,5155769,0,123937,259,LE1,SKU011,2024-12-01,2024-12-01
FS,2301728,5566969,0,133821,273,LE1,SKU011,2024-12-01,2024-12-01
MT,2759234,6306820,0,151606,269,LE1,SKU012,2024-12-01,2024-12-01
GT,2561934,5855850,0,140766,245,LE1,SKU012,2024-12-01,2024-12-01
EC,2588450,5916456,0,142222,273,LE1,SKU012,2024-12-01,2024-12-01
CV,2762589,6314490,0,151791,272,LE1,SKU012,2024-12-01,2024-12-01
FS,2579566,5896150,0,141734,249,LE1,SKU012,2024-12-01,2024-12-01
MT,3318358,7189775,0,172831,269,LE1,SKU013,2024-12-01,2024-12-01
GT,3988062,8640800,0,207712,317,LE1,SKU013,2024-12-01,2024-12-01
EC,3848977,8339451,0,200468,338,LE1,SKU013,2024-12-01,2024-12-01
CV,3826570,8290901,0,199300,314,LE1,SKU013,2024-12-01,2024-12-01
FS,3973561,8609383,0,206956,319,LE1,SKU013,2024-12-01,2024-12-01
MT,4583542,9439373,0,226908,315,LE1,SKU014,2024-12-01,2024-12-01
GT,4096560,8436480,0,202800,276,LE1,SKU014,2024-12-01,2024-12-01
EC,3720064,7661123,0,184162,277,LE1,SKU014,2024-12-01,2024-12-01
CV,4489733,9246182,0,222264,312,LE1,SKU014,2024-12-01,2024-12-01
FS,3228041,6647846,0,159804,219,LE1,SKU014,2024-12-01,2024-12-01
MT,6163136,12093700,0,290714,364,LE1,SKU015,2024-12-01,2024-12-01
GT,5888624,11555036,0,277765,340,LE1,SKU015,2024-12-01,2024-12-01
EC,5094613,9996976,0,240312,325,LE1,SKU015,2024-12-01,2024-12-01
CV,4836208,9489917,0,228123,288,LE1,SKU015,2024-12-01,2024-12-01
FS,5501412,10795224,0,259501,321,LE1,SKU015,2024-12-01,2024-12-01
MT,4996789,12085258,0,290511,331,LE1,SKU016,2024-12-01,2024-12-01
GT,5036031,12180168,0,292792,326,LE1,SKU016,2024-12-01,2024-12-01
EC,5117734,12377776,0,297543,367,LE1,SKU016,2024-12-01,2024-12-01
CV,4437342,10732176,0,257985,297,LE1,SKU016,2024-12-01,2024-12-01
FS,5049112,12211805,0,293553,331,LE1,SKU016,2024-12-01,2024-12-01
MT,2585491,5909540,0,142056,148,LE1,SKU017,2024-12-01,2024-12-01
GT,3016728,6895200,0,165750,170,LE1,SKU017,2024-12-01,2024-12-01
EC,2575474,5886644,0,141506,160,LE1,SKU017,2024-12-01,2024-12-01
CV,2156380,4928742,0,118479,125,LE1,SKU017,2024-12-01,2024-12-01
FS,2612564,5971420,0,143544,148,LE1,SKU017,2024-12-01,2024-12-01
MT,2804491,6076398,0,146067,141,LE1,SKU018,2024-12-01,2024-12-01
GT,3164616,6856668,0,164824,156,LE1,SKU018,2024-12-01,2024-12-01
EC,2960133,6413622,0,154174,161,LE1,SKU018,2024-12-01,2024-12-01
CV,2691662,5831935,0,140191,137,LE1,SKU018,2024-12-01,2024-12-01
FS,2983008,6463184,0,155365,148,LE1,SKU018,2024-12-01,2024-12-01
MT,1267419,2610130,0,62744,155,LE1,SKU019,2024-12-01,2024-12-01
GT,1347138,2774304,0,66690,161,LE1,SKU019,2024-12-01,2024-12-01
EC,1330885,2740833,0,65885,176,LE1,SKU019,2024-12-01,2024-12-01
CV,1365818,2812774,0,67615,169,LE1,SKU019,2024-12-01,2024-12-01
FS,1377180,2836174,0,68177,166,LE1,SKU019,2024-12-01,2024-12-01
MT,1599687,3139009,0,75457,156,LE1,SKU020,2024-12-01,2024-12-01
GT,2155364,4229394,0,101668,206,LE1,SKU020,2024-12-01,2024-12-01
EC,1919624,3766810,0,90548,202,LE1,SKU020,2024-12-01,2024-12-01
CV,1776765,3486482,0,83810,175,LE1,SKU020,2024-12-01,2024-12-01
FS,1495480,2934526,0,70542,144,LE1,SKU020,2024-12-01,2024-12-01
MT,2114848,5114980,0,122956,218,LE1,SKU021,2024-12-01,2024-12-01
GT,2085769,5044650,0,121266,211,LE1,SKU021,2024-12-01,2024-12-01
EC,1829930,4425876,0,106391,205,LE1,SKU021,2024-12-01,2024-12-01
CV,1980956,4791150,0,115172,207,LE1,SKU021,2024-12-01,2024-12-01
FS,2188861,5293990,0,127259,224,LE1,SKU021,2024-12-01,2024-12-01
MT,2464503,5632933,0,135407,211,LE1,SKU022,2024-12-01,2024-12-01
GT,2326459,5317416,0,127822,195,LE1,SKU022,2024-12-01,2024-12-01
EC,2264680,5176211,0,124428,210,LE1,SKU022,2024-12-01,2024-12-01
CV,2169093,4957735,0,119176,188,LE1,SKU022,2024-12-01,2024-12-01
FS,2127400,4862442,0,116886,180,LE1,SKU022,2024-12-01,2024-12-01
MT,2640384,5720832,0,137520,191,LE1,SKU023,2024-12-01,2024-12-01
GT,3129984,6781632,0,163020,222,LE1,SKU023,2024-12-01,2024-12-01
EC,2533386,5489004,0,131947,198,LE1,SKU023,2024-12-01,2024-12-01
CV,3019162,6541517,0,157248,220,LE1,SKU023,2024-12-01,2024-12-01
FS,2742144,5941312,0,142820,196,LE1,SKU023,2024-12-01,2024-12-01
MT,3372884,6945944,0,166970,209,LE1,SKU024,2024-12-01,2024-12-01
GT,3356122,6911424,0,166140,204,LE1,SKU024,2024-12-01,2024-12-01
EC,3288999,6773196,0,162817,220,LE1,SKU024,2024-12-01,2024-12-01
CV,2981785,6140534,0,147609,187,LE1,SKU024,2024-12-01,2024-12-01
FS,3979120,8194394,0,196981,244,LE1,SKU024,2024-12-01,2024-12-01
MT,3987450,7824430,0,188087,214,LE1,SKU025,2024-12-01,2024-12-01
GT,4998006,9807408,0,235755,263,LE1,SKU025,2024-12-01,2024-12-01
EC,3445648,6761271,0,162531,200,LE1,SKU025,2024-12-01,2024-12-01
CV,4687956,9199008,0,221130,254,LE1,SKU025,2024-12-01,2024-12-01
FS,2991982,5871060,0,141131,159,LE1,SKU025,2024-12-01,2024-12-01
MT,4066462,9835164,0,236422,247,LE1,SKU026,2024-12-01,2024-12-01
GT,3527989,8532810,0,205116,210,LE1,SKU026,2024-12-01,2024-12-01
EC,4142467,10018991,0,240841,272,LE1,SKU026,2024-12-01,2024-12-01
CV,3782102,9147410,0,219890,232,LE1,SKU026,2024-12-01,2024-12-01
FS,3685794,8914478,0,214290,222,LE1,SKU026,2024-12-01,2024-12-01
MT,4477346,10233933,0,246008,237,LE1,SKU027,2024-12-01,2024-12-01
GT,4815993,11007984,0,264615,250,LE1,SKU027,2024-12-01,2024-12-01
EC,4190479,9578238,0,230246,241,LE1,SKU027,2024-12-01,2024-12-01
CV,4727145,10804903,0,259733,253,LE1,SKU027,2024-12-01,2024-12-01
FS,5857260,13388024,0,321828,307,LE1,SKU027,2024-12-01,2024-12-01
MT,1972037,4272746,0,102710,253,LE1,SKU028,2024-12-01,2024-12-01
GT,1996488,4325724,0,103984,251,LE1,SKU028,2024-12-01,2024-12-01
EC,1996566,4325892,0,103988,278,LE1,SKU028,2024-12-01,2024-12-01
CV,1747267,3785746,0,91004,227,LE1,SKU028,2024-12-01,2024-12-01
FS,1792584,3883932,0,93364,228,LE1,SKU028,2024-12-01,2024-12-01
MT,2187942,4505652,0,108309,224,LE1,SKU029,2024-12-01,2024-12-01
GT,2847782,5864468,0,140973,285,LE1,SKU029,2024-12-01,2024-12-01
EC,2097310,4319013,0,103822,232,LE1,SKU029,2024-12-01,2024-12-01
CV,2616507,5388202,0,129524,270,LE1,SKU029,2024-12-01,2024-12-01
FS,2200374,4531254,0,108924,223,LE1,SKU029,2024-12-01,2024-12-01
MT,3960624,7771790,0,186822,332,LE1,SKU030,2024-12-01,2024-12-01
GT,3074662,6033300,0,145031,252,LE1,SKU030,2024-12-01,2024-12-01
EC,3026804,5939388,0,142774,275,LE1,SKU030,2024-12-01,2024-12-01
CV,3205440,6289920,0,151200,271,LE1,SKU030,2024-12-01,2024-12-01
FS,3119845,6121960,0,147162,259,LE1,SKU030,2024-12-01,2024-12-01
MT,2808846,6793488,0,163305,254,LE1,SKU031,2024-12-01,2024-12-01
GT,3560690,8611902,0,207017,316,LE1,SKU031,2024-12-01,2024-12-01
EC,2788699,6744760,0,162134,273,LE1,SKU031,2024-12-01,2024-12-01
CV,3103701,7506626,0,180448,284,LE1,SKU031,2024-12-01,2024-12-01
FS,2873736,6950431,0,167078,258,LE1,SKU031,2024-12-01,2024-12-01
MT,3907249,8930854,0,214684,298,LE1,SKU032,2024-12-01,2024-12-01
GT,3918096,8955648,0,215280,293,LE1,SKU032,2024-12-01,2024-12-01
EC,3647105,8336241,0,200390,301,LE1,SKU032,2024-12-01,2024-12-01
CV,4980830,11384755,0,273672,384,LE1,SKU032,2024-12-01,2024-12-01
FS,3807658,8703219,0,209212,287,LE1,SKU032,2024-12-01,2024-12-01
MT,4833140,10471804,0,251726,315,LE1,SKU033,2024-12-01,2024-12-01
GT,5083884,11015082,0,264786,324,LE1,SKU033,2024-12-01,2024-12-01
EC,4629018,10029540,0,241095,326,LE1,SKU033,2024-12-01,2024-12-01
CV,5201205,11269277,0,270896,342,LE1,SKU033,2024-12-01,2024-12-01
FS,5278395,11436523,0,274916,340,LE1,SKU033,2024-12-01,2024-12-01
MT,2200621,4531972,0,108942,124,LE1,SKU034,2024-12-01,2024-12-01
GT,2822786,5813262,0,139742,156,LE1,SKU034,2024-12-01,2024-12-01
EC,2449310,5044123,0,121253,149,LE1,SKU034,2024-12-01,2024-12-01
CV,2512590,5174442,0,124386,143,LE1,SKU034,2024-12-01,2024-12-01
FS,2185653,4501146,0,108201,122,LE1,SKU034,2024-12-01,2024-12-01
MT,3613911,7091448,0,170468,178,LE1,SKU035,2024-12-01,2024-12-01
GT,3162510,6205680,0,149175,153,LE1,SKU035,2024-12-01,2024-12-01
EC,2940323,5769691,0,138694,157,LE1,SKU035,2024-12-01,2024-12-01
CV,2894913,5680584,0,136552,144,LE1,SKU035,2024-12-01,2024-12-01
FS,3673490,7208358,0,173278,179,LE1,SKU035,2024-12-01,2024-12-01
MT,3097944,7492701,0,180113,174,LE1,SKU036,2024-12-01,2024-12-01
GT,3741387,9048936,0,217522,206,LE1,SKU036,2024-12-01,2024-12-01
EC,2983259,7215324,0,173445,181,LE1,SKU036,2024-12-01,2024-12-01
CV,3364578,8137584,0,195615,191,LE1,SKU036,2024-12-01,2024-12-01
FS,3283084,7940483,0,190877,182,LE1,SKU036,2024-12-01,2024-12-01
MT,1108755,2681640,0,64462,154,LE1,SKU001,2025-01-01,2025-01-01
GT,1011231,2445768,0,58792,138,LE1,SKU001,2025-01-01,2025-01-01
EC,846508,2047369,0,49216,128,LE1,SKU001,2025-01-01,2025-01-01
CV,943545,2282062,0,54857,133,LE1,SKU001,2025-01-01,2025-01-01
FS,993390,2402618,0,57755,137,LE1,SKU001,2025-01-01,2025-01-01
MT,1504031,3437961,0,82643,166,LE1,SKU002,2025-01-01,2025-01-01
GT,1554605,3553564,0,85422,168,LE1,SKU002,2025-01-01,2025-01-01
EC,1026699,2346861,0,56415,123,LE1,SKU002,2025-01-01,2025-01-01
CV,1247939,2852578,0,68572,139,LE1,SKU002,2025-01-01,2025-01-01
FS,1293229,2956103,0,71060,141,LE1,SKU002,2025-01-01,2025-01-01
MT,2005500,4345250,0,104453,180,LE1,SKU003,2025-01-01,2025-01-01
GT,2164500,4689750,0,112734,191,LE1,SKU003,2025-01-01,2025-01-01
EC,1471176,3187548,0,76624,143,LE1,SKU003,2025-01-01,2025-01-01
CV,1735020,3759210,0,90366,158,LE1,SKU003,2025-01-01,2025-01-01
FS,1644360,3562780,0,85644,146,LE1,SKU003,2025-01-01,2025-01-01
MT,1663068,3425051,0,82333,125,LE1,SKU004,2025-01-01,2025-01-01
GT,2160959,4450446,0,106982,159,LE1,SKU004,2025-01-01,2025-01-01
EC,1992918,4104369,0,98663,162,LE1,SKU004,2025-01-01,2025-01-01
CV,2080868,4285500,0,103017,158,LE1,SKU004,2025-01-01,2025-01-01
FS,2374896,4891044,0,117573,176,LE1,SKU004,2025-01-01,2025-01-01
MT,2380930,4672013,0,112308,151,LE1,SKU005,2025-01-01,2025-01-01
GT,2612688,5126784,0,123240,163,LE1,SKU005,2025-01-01,2025-01-01
EC,2423313,4755180,0,114307,167,LE1,SKU005,2025-01-01,2025-01-01
CV,3477902,6824563,0,164052,224,LE1,SKU005,2025-01-01,2025-01-01
FS,2847754,5588045,0,134328,179,LE1,SKU005,2025-01-01,2025-01-01
MT,2638631,6381806,0,153409,186,LE1,SKU006,2025-01-01,2025-01-01
GT,2545057,6155488,0,147968,176,LE1,SKU006,2025-01-01,2025-01-01
EC,2315762,5600912,0,134637,177,LE1,SKU006,2025-01-01,2025-01-01
CV,2322493,5617193,0,135029,166,LE1,SKU006,2025-01-01,2025-01-01
FS,2489492,6021098,0,144738,174,LE1,SKU006,2025-01-01,2025-01-01
MT,3474027,7940634,0,190881,211,LE1,SKU007,2025-01-01,2025-01-01
GT,2387590,5457348,0,131186,142,LE1,SKU007,2025-01-01,2025-01-01
EC,2676336,6117340,0,147051,176,LE1,SKU007,2025-01-01,2025-01-01
CV,3186115,7282548,0,175061,196,LE1,SKU007,2025-01-01,2025-01-01
FS,2431597,5557937,0,133604,146,LE1,SKU007,2025-01-01,2025-01-01
MT,3448314,7471348,0,179600,182,LE1,SKU008,2025-01-01,2025-01-01
GT,3162510,6852104,0,164714,164,LE1,SKU008,2025-01-01,2025-01-01
EC,4030387,8732506,0,209916,231,LE1,SKU008,2025-01-01,2025-01-01
CV,3932712,8520876,0,204829,210,LE1,SKU008,2025-01-01,2025-01-01
FS,4114374,8914478,0,214290,215,LE1,SKU008,2025-01-01,2025-01-01
MT,3948868,8132322,0,195488,183,LE1,SKU009,2025-01-01,2025-01-01
GT,4416604,9095580,0,218644,201,LE1,SKU009,2025-01-01,2025-01-01
EC,4036305,8312391,0,199817,203,LE1,SKU009,2025-01-01,2025-01-01
CV,4895374,10081562,0,242345,230,LE1,SKU009,2025-01-01,2025-01-01
FS,3990217,8217477,0,197536,183,LE1,SKU009,2025-01-01,2025-01-01
MT,2350561,4612421,0,110876,266,LE1,SKU010,2025-01-01,2025-01-01
GT,1730079,3394872,0,81608,192,LE1,SKU010,2025-01-01,2025-01-01
EC,1918456,3764517,0,90493,235,LE1,SKU010,2025-01-01,2025-01-01
CV,1884198,3697294,0,88877,215,LE1,SKU010,2025-01-01,2025-01-01
FS,2052960,4028450,0,96838,230,LE1,SKU010,2025-01-01,2025-01-01
MT,2366165,5722818,0,137568,276,LE1,SKU011,2025-01-01,2025-01-01
GT,1658553,4011384,0,96428,190,LE1,SKU011,2025-01-01,2025-01-01
EC,1704205,4121798,0,99082,215,LE1,SKU011,2025-01-01,2025-01-01
CV,1974455,4775425,0,114794,233,LE1,SKU011,2025-01-01,2025-01-01
