channel_id,commission,cost_version,freight,listing_fee,month,payment_fee,rebate,sku_id,trade_spend,writeoff
CV,145067,v1.0.0,49737,0,2024-10-01,41448,0,SKU029,82895,0
FS,96268,v1.0.0,57761,0,2024-10-01,0,0,SKU029,96268,0
MT,212010,v1.0.0,63603,0,2024-10-01,95404,0,SKU030,238511,0
GT,140766,v1.0.0,67568,0,2024-10-01,0,0,SKU030,112612,0
EC,337365,v1.0.0,47628,0,2024-10-01,198450,0,SKU030,79380,0
CV,187701,v1.0.0,64354,0,2024-10-01,53629,0,SKU030,107258,0
FS,107598,v1.0.0,64558,0,2024-10-01,0,0,SKU030,107598,0
MT,274352,v1.0.0,82306,0,2024-10-01,123459,0,SKU031,308646,0
GT,214658,v1.0.0,103036,0,2024-10-01,0,0,SKU031,171727,0
EC,549118,v1.0.0,77523,0,2024-10-01,323010,0,SKU031,129204,0
CV,245086,v1.0.0,84029,0,2024-10-01,70024,0,SKU031,140049,0
FS,122661,v1.0.0,73597,0,2024-10-01,0,0,SKU031,122661,0
MT,294598,v1.0.0,88380,0,2024-10-01,132569,0,SKU032,331423,0
GT,166920,v1.0.0,80122,0,2024-10-01,0,0,SKU032,133536,0
EC,566173,v1.0.0,79930,0,2024-10-01,333043,0,SKU032,133217,0
CV,232848,v1.0.0,79834,0,2024-10-01,66528,0,SKU032,133056,0
FS,150077,v1.0.0,90046,0,2024-10-01,0,0,SKU032,150077,0
MT,295630,v1.0.0,88689,0,2024-10-01,133033,0,SKU033,332584,0
GT,209406,v1.0.0,100515,0,2024-10-01,0,0,SKU033,167524,0
EC,673343,v1.0.0,95060,0,2024-10-01,396084,0,SKU033,158434,0
CV,352249,v1.0.0,120771,0,2024-10-01,100642,0,SKU033,201285,0
FS,143196,v1.0.0,85918,0,2024-10-01,0,0,SKU033,143196,0
MT,163878,v1.0.0,49163,0,2024-10-01,73745,0,SKU034,184363,0
GT,119779,v1.0.0,57494,0,2024-10-01,0,0,SKU034,95823,0
EC,295307,v1.0.0,41690,0,2024-10-01,173710,0,SKU034,69484,0
CV,153501,v1.0.0,52629,0,2024-10-01,43857,0,SKU034,87715,0
FS,97098,v1.0.0,58259,0,2024-10-01,0,0,SKU034,97098,0
MT,211055,v1.0.0,63316,0,2024-10-01,94975,0,SKU035,237437,0
GT,111881,v1.0.0,53703,0,2024-10-01,0,0,SKU035,89505,0
EC,379161,v1.0.0,53529,0,2024-10-01,223036,0,SKU035,89214,0
CV,195391,v1.0.0,66991,0,2024-10-01,55826,0,SKU035,111652,0
FS,100891,v1.0.0,60534,0,2024-10-01,0,0,SKU035,100891,0
MT,277638,v1.0.0,83291,0,2024-10-01,124937,0,SKU036,312342,0
GT,159218,v1.0.0,76424,0,2024-10-01,0,0,SKU036,127374,0
EC,586265,v1.0.0,82767,0,2024-10-01,344862,0,SKU036,137945,0
CV,194746,v1.0.0,66770,0,2024-10-01,55642,0,SKU036,111283,0
FS,108312,v1.0.0,64987,0,2024-10-01,0,0,SKU036,108312,0
MT,109328,v1.0.0,32799,0,2024-11-01,49198,0,SKU001,122994,0
GT,55721,v1.0.0,26746,0,2024-11-01,0,0,SKU001,44577,0
EC,197021,v1.0.0,27815,0,2024-11-01,115895,0,SKU001,46358,0
CV,74419,v1.0.0,25515,0,2024-11-01,21262,0,SKU001,42525,0
FS,62185,v1.0.0,37311,0,2024-11-01,0,0,SKU001,62185,0
MT,151940,v1.0.0,45582,0,2024-11-01,68373,0,SKU002,170933,0
GT,73369,v1.0.0,35217,0,2024-11-01,0,0,SKU002,58695,0
EC,241778,v1.0.0,34133,0,2024-11-01,142222,0,SKU002,56889,0
CV,114489,v1.0.0,39253,0,2024-11-01,32711,0,SKU002,65422,0
FS,64317,v1.0.0,38590,0,2024-11-01,0,0,SKU002,64317,0
MT,180495,v1.0.0,54148,0,2024-11-01,81223,0,SKU003,203057,0
GT,101156,v1.0.0,48555,0,2024-11-01,0,0,SKU003,80925,0
EC,311126,v1.0.0,43924,0,2024-11-01,183015,0,SKU003,73206,0
CV,134781,v1.0.0,46210,0,2024-11-01,38509,0,SKU003,77018,0
FS,73340,v1.0.0,44004,0,2024-11-01,0,0,SKU003,73340,0
MT,215563,v1.0.0,64669,0,2024-11-01,97003,0,SKU004,242508,0
GT,131296,v1.0.0,63022,0,2024-11-01,0,0,SKU004,105037,0
EC,395279,v1.0.0,55804,0,2024-11-01,232517,0,SKU004,93007,0
CV,178159,v1.0.0,61083,0,2024-11-01,50902,0,SKU004,101805,0
FS,90758,v1.0.0,54455,0,2024-11-01,0,0,SKU004,90758,0
MT,228589,v1.0.0,68577,0,2024-11-01,102865,0,SKU005,257162,0
GT,143520,v1.0.0,68890,0,2024-11-01,0,0,SKU005,114816,0
EC,371851,v1.0.0,52497,0,2024-11-01,218736,0,SKU005,87494,0
CV,197921,v1.0.0,67859,0,2024-11-01,56549,0,SKU005,113098,0
FS,108698,v1.0.0,65219,0,2024-11-01,0,0,SKU005,108698,0
MT,264440,v1.0.0,79332,0,2024-11-01,118998,0,SKU006,297494,0
GT,173062,v1.0.0,83070,0,2024-11-01,0,0,SKU006,138450,0
EC,561563,v1.0.0,79279,0,2024-11-01,330331,0,SKU006,132132,0
CV,260664,v1.0.0,89371,0,2024-11-01,74475,0,SKU006,148951,0
FS,128808,v1.0.0,77285,0,2024-11-01,0,0,SKU006,128808,0
MT,299450,v1.0.0,89835,0,2024-11-01,134752,0,SKU007,336881,0
GT,176816,v1.0.0,84872,0,2024-11-01,0,0,SKU007,141453,0
EC,599385,v1.0.0,84619,0,2024-11-01,352580,0,SKU007,141032,0
CV,228317,v1.0.0,78280,0,2024-11-01,65233,0,SKU007,130467,0
FS,176132,v1.0.0,105679,0,2024-11-01,0,0,SKU007,176132,0
MT,379899,v1.0.0,113970,0,2024-11-01,170955,0,SKU008,427386,0
GT,212367,v1.0.0,101936,0,2024-11-01,0,0,SKU008,169894,0
EC,669107,v1.0.0,94462,0,2024-11-01,393592,0,SKU008,157437,0
CV,295194,v1.0.0,101210,0,2024-11-01,84341,0,SKU008,168682,0
FS,175534,v1.0.0,105320,0,2024-11-01,0,0,SKU008,175534,0
MT,361983,v1.0.0,108595,0,2024-11-01,162892,0,SKU009,407231,0
GT,223129,v1.0.0,107102,0,2024-11-01,0,0,SKU009,178503,0
EC,700070,v1.0.0,98833,0,2024-11-01,411806,0,SKU009,164722,0
CV,334719,v1.0.0,114761,0,2024-11-01,95634,0,SKU009,191268,0
FS,148263,v1.0.0,88958,0,2024-11-01,0,0,SKU009,148263,0
MT,169150,v1.0.0,50745,0,2024-11-01,76117,0,SKU010,190293,0
GT,98280,v1.0.0,47174,0,2024-11-01,0,0,SKU010,78624,0
EC,334666,v1.0.0,47247,0,2024-11-01,196862,0,SKU010,78745,0
CV,148838,v1.0.0,51030,0,2024-11-01,42525,0,SKU010,85050,0
FS,83376,v1.0.0,50026,0,2024-11-01,0,0,SKU010,83376,0
MT,186435,v1.0.0,55931,0,2024-11-01,83896,0,SKU011,209740,0
GT,102192,v1.0.0,49052,0,2024-11-01,0,0,SKU011,81754,0
EC,340101,v1.0.0,48014,0,2024-11-01,200060,0,SKU011,80024,0
CV,165689,v1.0.0,56808,0,2024-11-01,47340,0,SKU011,94680,0
FS,105397,v1.0.0,63238,0,2024-11-01,0,0,SKU011,105397,0
MT,240660,v1.0.0,72198,0,2024-11-01,108297,0,SKU012,270742,0
GT,128578,v1.0.0,61718,0,2024-11-01,0,0,SKU012,102862,0
EC,522916,v1.0.0,73823,0,2024-11-01,307598,0,SKU012,123039,0
CV,228218,v1.0.0,78246,0,2024-11-01,65205,0,SKU012,130410,0
FS,130275,v1.0.0,78165,0,2024-11-01,0,0,SKU012,130275,0
MT,332054,v1.0.0,99616,0,2024-11-01,149424,0,SKU013,373560,0
GT,219521,v1.0.0,105370,0,2024-11-01,0,0,SKU013,175617,0
EC,572621,v1.0.0,80841,0,2024-11-01,336836,0,SKU013,134734,0
CV,289390,v1.0.0,99219,0,2024-11-01,82683,0,SKU013,165366,0
FS,138613,v1.0.0,83168,0,2024-11-01,0,0,SKU013,138613,0
MT,330048,v1.0.0,99014,0,2024-11-01,148522,0,SKU014,371304,0
GT,213720,v1.0.0,102586,0,2024-11-01,0,0,SKU014,170976,0
EC,671731,v1.0.0,94833,0,2024-11-01,395136,0,SKU014,158054,0
CV,262483,v1.0.0,89994,0,2024-11-01,74995,0,SKU014,149990,0
FS,150077,v1.0.0,90046,0,2024-11-01,0,0,SKU014,150077,0
MT,385132,v1.0.0,115540,0,2024-11-01,173310,0,SKU015,433274,0
GT,257863,v1.0.0,123774,0,2024-11-01,0,0,SKU015,206290,0
EC,697296,v1.0.0,98442,0,2024-11-01,410174,0,SKU015,164070,0
CV,378080,v1.0.0,129628,0,2024-11-01,108023,0,SKU015,216046,0
FS,182935,v1.0.0,109761,0,2024-11-01,0,0,SKU015,182935,0
MT,475246,v1.0.0,142574,0,2024-11-01,213861,0,SKU016,534652,0
GT,270928,v1.0.0,130046,0,2024-11-01,0,0,SKU016,216742,0
EC,1002874,v1.0.0,141582,0,2024-11-01,589926,0,SKU016,235970,0
CV,294103,v1.0.0,100835,0,2024-11-01,84029,0,SKU016,168059,0
FS,243875,v1.0.0,146325,0,2024-11-01,0,0,SKU016,243875,0
MT,227290,v1.0.0,68187,0,2024-11-01,102280,0,SKU017,255701,0
GT,109809,v1.0.0,52708,0,2024-11-01,0,0,SKU017,87848,0
EC,433327,v1.0.0,61176,0,2024-11-01,254898,0,SKU017,101959,0
CV,202419,v1.0.0,69401,0,2024-11-01,57834,0,SKU017,115668,0
FS,112374,v1.0.0,67425,0,2024-11-01,0,0,SKU017,112374,0
MT,307510,v1.0.0,92253,0,2024-11-01,138380,0,SKU018,345949,0
GT,171551,v1.0.0,82345,0,2024-11-01,0,0,SKU018,137241,0
EC,589714,v1.0.0,83254,0,2024-11-01,346891,0,SKU018,138756,0
CV,234303,v1.0.0,80333,0,2024-11-01,66944,0,SKU018,133888,0
FS,154477,v1.0.0,92686,0,2024-11-01,0,0,SKU018,154477,0
MT,93514,v1.0.0,28054,0,2024-11-01,42081,0,SKU019,105203,0
GT,64935,v1.0.0,31169,0,2024-11-01,0,0,SKU019,51948,0
EC,228059,v1.0.0,32197,0,2024-11-01,134152,0,SKU019,53661,0
CV,91089,v1.0.0,31230,0,2024-11-01,26025,0,SKU019,52051,0
FS,64616,v1.0.0,38770,0,2024-11-01,0,0,SKU019,64616,0
MT,160154,v1.0.0,48046,0,2024-11-01,72069,0,SKU020,180173,0
GT,80182,v1.0.0,38487,0,2024-11-01,0,0,SKU020,64145,0
EC,272403,v1.0.0,38457,0,2024-11-01,160237,0,SKU020,64095,0
CV,150045,v1.0.0,51444,0,2024-11-01,42870,0,SKU020,85740,0
FS,81330,v1.0.0,48798,0,2024-11-01,0,0,SKU020,81330,0
MT,169990,v1.0.0,50997,0,2024-11-01,76496,0,SKU021,191239,0
GT,106031,v1.0.0,50895,0,2024-11-01,0,0,SKU021,84825,0
EC,309251,v1.0.0,43659,0,2024-11-01,181912,0,SKU021,72765,0
CV,125685,v1.0.0,43092,0,2024-11-01,35910,0,SKU021,71820,0
FS,70928,v1.0.0,42556,0,2024-11-01,0,0,SKU021,70928,0
MT,173103,v1.0.0,51931,0,2024-11-01,77896,0,SKU022,194741,0
GT,128517,v1.0.0,61688,0,2024-11-01,0,0,SKU022,102814,0
EC,373913,v1.0.0,52788,0,2024-11-01,219949,0,SKU022,87980,0
CV,197011,v1.0.0,67547,0,2024-11-01,56289,0,SKU022,112578,0
FS,88558,v1.0.0,53135,0,2024-11-01,0,0,SKU022,88558,0
MT,272595,v1.0.0,81779,0,2024-11-01,122668,0,SKU023,306670,0
GT,159900,v1.0.0,76752,0,2024-11-01,0,0,SKU023,127920,0
EC,542183,v1.0.0,76543,0,2024-11-01,318931,0,SKU023,127572,0
CV,221206,v1.0.0,75842,0,2024-11-01,63202,0,SKU023,126403,0
FS,113638,v1.0.0,68183,0,2024-11-01,0,0,SKU023,113638,0
MT,263083,v1.0.0,78925,0,2024-11-01,118388,0,SKU024,295969,0
GT,190369,v1.0.0,91377,0,2024-11-01,0,0,SKU024,152295,0
EC,471074,v1.0.0,66505,0,2024-11-01,277102,0,SKU024,110841,0
CV,212523,v1.0.0,72865,0,2024-11-01,60721,0,SKU024,121442,0
FS,147992,v1.0.0,88795,0,2024-11-01,0,0,SKU024,147992,0
MT,278593,v1.0.0,83578,0,2024-11-01,125367,0,SKU025,313417,0
GT,220545,v1.0.0,105862,0,2024-11-01,0,0,SKU025,176436,0
EC,494127,v1.0.0,69759,0,2024-11-01,290663,0,SKU025,116265,0
CV,265725,v1.0.0,91106,0,2024-11-01,75921,0,SKU025,151843,0
FS,133228,v1.0.0,79937,0,2024-11-01,0,0,SKU025,133228,0
MT,415616,v1.0.0,124685,0,2024-11-01,187027,0,SKU026,467568,0
GT,210295,v1.0.0,100942,0,2024-11-01,0,0,SKU026,168236,0
EC,844350,v1.0.0,119202,0,2024-11-01,496676,0,SKU026,198670,0
CV,350016,v1.0.0,120006,0,2024-11-01,100005,0,SKU026,200009,0
FS,175534,v1.0.0,105320,0,2024-11-01,0,0,SKU026,175534,0
MT,374284,v1.0.0,112285,0,2024-11-01,168428,0,SKU027,421069,0
GT,242190,v1.0.0,116251,0,2024-11-01,0,0,SKU027,193752,0
EC,938025,v1.0.0,132427,0,2024-11-01,551779,0,SKU027,220712,0
CV,359062,v1.0.0,123107,0,2024-11-01,102589,0,SKU027,205178,0
FS,197979,v1.0.0,118788,0,2024-11-01,0,0,SKU027,197979,0
MT,165712,v1.0.0,49713,0,2024-11-01,74570,0,SKU028,186426,0
GT,101790,v1.0.0,48859,0,2024-11-01,0,0,SKU028,81432,0
EC,342763,v1.0.0,48390,0,2024-11-01,201625,0,SKU028,80650,0
CV,142884,v1.0.0,48989,0,2024-11-01,40824,0,SKU028,81648,0
FS,75733,v1.0.0,45440,0,2024-11-01,0,0,SKU028,75733,0
MT,149477,v1.0.0,44843,0,2024-11-01,67264,0,SKU029,168161,0
GT,125775,v1.0.0,60372,0,2024-11-01,0,0,SKU029,100620,0
EC,364279,v1.0.0,51428,0,2024-11-01,214282,0,SKU029,85713,0
CV,137245,v1.0.0,47055,0,2024-11-01,39213,0,SKU029,78426,0
FS,103323,v1.0.0,61994,0,2024-11-01,0,0,SKU029,103323,0
MT,231110,v1.0.0,69333,0,2024-11-01,103999,0,SKU030,259999,0
GT,141375,v1.0.0,67860,0,2024-11-01,0,0,SKU030,113100,0
EC,446072,v1.0.0,62975,0,2024-11-01,262395,0,SKU030,104958,0
CV,256331,v1.0.0,87885,0,2024-11-01,73238,0,SKU030,146475,0
FS,107598,v1.0.0,64558,0,2024-11-01,0,0,SKU030,107598,0
MT,301570,v1.0.0,90471,0,2024-11-01,135706,0,SKU031,339266,0
GT,171588,v1.0.0,82362,0,2024-11-01,0,0,SKU031,137270,0
EC,534161,v1.0.0,75411,0,2024-11-01,314212,0,SKU031,125685,0
CV,301644,v1.0.0,103421,0,2024-11-01,86184,0,SKU031,172368,0
FS,152364,v1.0.0,91418,0,2024-11-01,0,0,SKU031,152364,0
MT,301933,v1.0.0,90580,0,2024-11-01,135870,0,SKU032,339674,0
GT,205920,v1.0.0,98842,0,2024-11-01,0,0,SKU032,164736,0
EC,570972,v1.0.0,80608,0,2024-11-01,335866,0,SKU032,134346,0
CV,274126,v1.0.0,93986,0,2024-11-01,78322,0,SKU032,156643,0
FS,145754,v1.0.0,87452,0,2024-11-01,0,0,SKU032,145754,0
MT,389201,v1.0.0,116760,0,2024-11-01,175140,0,SKU033,437851,0
GT,226712,v1.0.0,108822,0,2024-11-01,0,0,SKU033,181370,0
EC,758509,v1.0.0,107084,0,2024-11-01,446182,0,SKU033,178473,0
CV,359294,v1.0.0,123186,0,2024-11-01,102655,0,SKU033,205311,0
FS,213767,v1.0.0,128260,0,2024-11-01,0,0,SKU033,213767,0
MT,219001,v1.0.0,65700,0,2024-11-01,98550,0,SKU034,246376,0
GT,140692,v1.0.0,67532,0,2024-11-01,0,0,SKU034,112554,0
EC,345012,v1.0.0,48708,0,2024-11-01,202948,0,SKU034,81179,0
CV,167690,v1.0.0,57494,0,2024-11-01,47912,0,SKU034,95823,0
FS,97098,v1.0.0,58259,0,2024-11-01,0,0,SKU034,97098,0
MT,214302,v1.0.0,64291,0,2024-11-01,96436,0,SKU035,241090,0
GT,169894,v1.0.0,81549,0,2024-11-01,0,0,SKU035,135915,0
EC,433327,v1.0.0,61176,0,2024-11-01,254898,0,SKU035,101959,0
CV,233344,v1.0.0,80004,0,2024-11-01,66670,0,SKU035,133340,0
FS,120577,v1.0.0,72346,0,2024-11-01,0,0,SKU035,120577,0
MT,282909,v1.0.0,84873,0,2024-11-01,127309,0,SKU036,318273,0
GT,216401,v1.0.0,103873,0,2024-11-01,0,0,SKU036,173121,0
EC,479358,v1.0.0,67674,0,2024-11-01,281975,0,SKU036,112790,0
CV,246475,v1.0.0,84506,0,2024-11-01,70421,0,SKU036,140843,0
FS,152702,v1.0.0,91621,0,2024-11-01,0,0,SKU036,152702,0
MT,134770,v1.0.0,40431,0,2024-12-01,60646,0,SKU001,151616,0
GT,63180,v1.0.0,30326,0,2024-12-01,0,0,SKU001,50544,0
EC,172731,v1.0.0,24386,0,2024-12-01,101606,0,SKU001,40643,0
CV,85135,v1.0.0,29189,0,2024-12-01,24324,0,SKU001,48649,0
FS,51415,v1.0.0,30849,0,2024-12-01,0,0,SKU001,51415,0
MT,155226,v1.0.0,46568,0,2024-12-01,69852,0,SKU002,174629,0
GT,95379,v1.0.0,45782,0,2024-12-01,0,0,SKU002,76304,0
EC,220824,v1.0.0,31175,0,2024-12-01,129897,0,SKU002,51959,0
CV,117334,v1.0.0,40229,0,2024-12-01,33524,0,SKU002,67048,0
FS,57678,v1.0.0,34607,0,2024-12-01,0,0,SKU002,57678,0
MT,213920,v1.0.0,64176,0,2024-12-01,96264,0,SKU003,240660,0
GT,110297,v1.0.0,52942,0,2024-12-01,0,0,SKU003,88238,0
EC,314874,v1.0.0,44453,0,2024-12-01,185220,0,SKU003,74088,0
CV,156279,v1.0.0,53582,0,2024-12-01,44651,0,SKU003,89302,0
FS,64172,v1.0.0,38504,0,2024-12-01,0,0,SKU003,64172,0
MT,195966,v1.0.0,58790,0,2024-12-01,88185,0,SKU004,220462,0
GT,120876,v1.0.0,58020,0,2024-12-01,0,0,SKU004,96700,0
EC,408099,v1.0.0,57614,0,2024-12-01,240058,0,SKU004,96023,0
CV,190413,v1.0.0,65284,0,2024-12-01,54404,0,SKU004,108807,0
FS,97909,v1.0.0,58745,0,2024-12-01,0,0,SKU004,97909,0
MT,229811,v1.0.0,68943,0,2024-12-01,103415,0,SKU005,258538,0
GT,133380,v1.0.0,64022,0,2024-12-01,0,0,SKU005,106704,0
EC,525390,v1.0.0,74173,0,2024-12-01,309053,0,SKU005,123621,0
CV,170402,v1.0.0,58424,0,2024-12-01,48686,0,SKU005,97373,0
FS,109315,v1.0.0,65589,0,2024-12-01,0,0,SKU005,109315,0
MT,268508,v1.0.0,80552,0,2024-12-01,120829,0,SKU006,302071,0
GT,151430,v1.0.0,72686,0,2024-12-01,0,0,SKU006,121144,0
EC,505673,v1.0.0,71389,0,2024-12-01,297454,0,SKU006,118982,0
CV,226613,v1.0.0,77696,0,2024-12-01,64747,0,SKU006,129493,0
FS,140456,v1.0.0,84273,0,2024-12-01,0,0,SKU006,140456,0
MT,305409,v1.0.0,91623,0,2024-12-01,137434,0,SKU007,343585,0
GT,201532,v1.0.0,96736,0,2024-12-01,0,0,SKU007,161226,0
EC,728034,v1.0.0,102781,0,2024-12-01,428255,0,SKU007,171302,0
CV,283784,v1.0.0,97297,0,2024-12-01,81081,0,SKU007,162162,0
FS,133228,v1.0.0,79937,0,2024-12-01,0,0,SKU007,133228,0
MT,287360,v1.0.0,86208,0,2024-12-01,129312,0,SKU008,323279,0
GT,218583,v1.0.0,104920,0,2024-12-01,0,0,SKU008,174866,0
EC,809301,v1.0.0,114254,0,2024-12-01,476060,0,SKU008,190424,0
CV,267081,v1.0.0,91570,0,2024-12-01,76309,0,SKU008,152618,0
FS,199321,v1.0.0,119592,0,2024-12-01,0,0,SKU008,199321,0
MT,391856,v1.0.0,117557,0,2024-12-01,176335,0,SKU009,440838,0
GT,259009,v1.0.0,124324,0,2024-12-01,0,0,SKU009,207207,0
EC,803528,v1.0.0,113439,0,2024-12-01,472664,0,SKU009,189066,0
CV,363627,v1.0.0,124672,0,2024-12-01,103893,0,SKU009,207787,0
FS,188214,v1.0.0,112928,0,2024-12-01,0,0,SKU009,188214,0
MT,180151,v1.0.0,54045,0,2024-12-01,81068,0,SKU010,202670,0
GT,109688,v1.0.0,52650,0,2024-12-01,0,0,SKU010,87750,0
EC,349510,v1.0.0,49343,0,2024-12-01,205594,0,SKU010,82238,0
CV,139907,v1.0.0,47968,0,2024-12-01,39974,0,SKU010,79947,0
FS,82681,v1.0.0,49609,0,2024-12-01,0,0,SKU010,82681,0
MT,193006,v1.0.0,57902,0,2024-12-01,86852,0,SKU011,217131,0
GT,104812,v1.0.0,50310,0,2024-12-01,0,0,SKU011,83850,0
EC,315924,v1.0.0,44601,0,2024-12-01,185837,0,SKU011,74335,0
CV,173511,v1.0.0,59490,0,2024-12-01,49575,0,SKU011,99149,0
FS,107057,v1.0.0,64234,0,2024-12-01,0,0,SKU011,107057,0
MT,242570,v1.0.0,72771,0,2024-12-01,109156,0,SKU012,272891,0
GT,140766,v1.0.0,67568,0,2024-12-01,0,0,SKU012,112612,0
EC,483557,v1.0.0,68267,0,2024-12-01,284445,0,SKU012,113778,0
CV,212507,v1.0.0,72860,0,2024-12-01,60716,0,SKU012,121432,0
FS,113388,v1.0.0,68032,0,2024-12-01,0,0,SKU012,113388,0
MT,276530,v1.0.0,82959,0,2024-12-01,124438,0,SKU013,311096,0
GT,207712,v1.0.0,99702,0,2024-12-01,0,0,SKU013,166169,0
EC,681590,v1.0.0,96224,0,2024-12-01,400935,0,SKU013,160374,0
CV,279021,v1.0.0,95664,0,2024-12-01,79720,0,SKU013,159440,0
FS,165565,v1.0.0,99339,0,2024-12-01,0,0,SKU013,165565,0
MT,363053,v1.0.0,108916,0,2024-12-01,163374,0,SKU014,408434,0
GT,202800,v1.0.0,97344,0,2024-12-01,0,0,SKU014,162240,0
EC,626149,v1.0.0,88398,0,2024-12-01,368323,0,SKU014,147329,0
CV,311170,v1.0.0,106687,0,2024-12-01,88906,0,SKU014,177811,0
FS,127843,v1.0.0,76706,0,2024-12-01,0,0,SKU014,127843,0
MT,465142,v1.0.0,139543,0,2024-12-01,209314,0,SKU015,523285,0
GT,277765,v1.0.0,133327,0,2024-12-01,0,0,SKU015,222212,0
EC,817061,v1.0.0,115350,0,2024-12-01,480624,0,SKU015,192250,0
CV,319372,v1.0.0,109499,0,2024-12-01,91249,0,SKU015,182498,0
FS,207600,v1.0.0,124560,0,2024-12-01,0,0,SKU015,207600,0
MT,464818,v1.0.0,139445,0,2024-12-01,209168,0,SKU016,522920,0
GT,292792,v1.0.0,140540,0,2024-12-01,0,0,SKU016,234234,0
EC,1011645,v1.0.0,142820,0,2024-12-01,595085,0,SKU016,238034,0
CV,361179,v1.0.0,123833,0,2024-12-01,103194,0,SKU016,206388,0
FS,234842,v1.0.0,140905,0,2024-12-01,0,0,SKU016,234842,0
MT,227290,v1.0.0,68187,0,2024-12-01,102280,0,SKU017,255701,0
GT,165750,v1.0.0,79560,0,2024-12-01,0,0,SKU017,132600,0
EC,481120,v1.0.0,67923,0,2024-12-01,283012,0,SKU017,113205,0
CV,165871,v1.0.0,56870,0,2024-12-01,47392,0,SKU017,94784,0
FS,114835,v1.0.0,68901,0,2024-12-01,0,0,SKU017,114835,0
MT,233708,v1.0.0,70112,0,2024-12-01,105168,0,SKU018,262921,0
GT,164824,v1.0.0,79115,0,2024-12-01,0,0,SKU018,131859,0
EC,524190,v1.0.0,74003,0,2024-12-01,308347,0,SKU018,123339,0
CV,196267,v1.0.0,67292,0,2024-12-01,56076,0,SKU018,112153,0
FS,124292,v1.0.0,74575,0,2024-12-01,0,0,SKU018,124292,0
MT,100390,v1.0.0,30117,0,2024-12-01,45175,0,SKU019,112938,0
GT,66690,v1.0.0,32011,0,2024-12-01,0,0,SKU019,53352,0
EC,224010,v1.0.0,31625,0,2024-12-01,131771,0,SKU019,52708,0
CV,94661,v1.0.0,32455,0,2024-12-01,27046,0,SKU019,54092,0
FS,54542,v1.0.0,32725,0,2024-12-01,0,0,SKU019,54542,0
MT,120731,v1.0.0,36219,0,2024-12-01,54329,0,SKU020,135823,0
GT,101668,v1.0.0,48801,0,2024-12-01,0,0,SKU020,81334,0
EC,307864,v1.0.0,43463,0,2024-12-01,181097,0,SKU020,72439,0
CV,117334,v1.0.0,40229,0,2024-12-01,33524,0,SKU020,67048,0
FS,56433,v1.0.0,33860,0,2024-12-01,0,0,SKU020,56433,0
MT,196730,v1.0.0,59019,0,2024-12-01,88528,0,SKU021,221321,0
GT,121266,v1.0.0,58208,0,2024-12-01,0,0,SKU021,97012,0
EC,361730,v1.0.0,51068,0,2024-12-01,212782,0,SKU021,85113,0
CV,161241,v1.0.0,55282,0,2024-12-01,46069,0,SKU021,92138,0
FS,101808,v1.0.0,61084,0,2024-12-01,0,0,SKU021,101808,0
MT,216651,v1.0.0,64995,0,2024-12-01,97493,0,SKU022,243733,0
GT,127822,v1.0.0,61355,0,2024-12-01,0,0,SKU022,102258,0
EC,423056,v1.0.0,59726,0,2024-12-01,248856,0,SKU022,99543,0
CV,166847,v1.0.0,57205,0,2024-12-01,47671,0,SKU022,95341,0
FS,93508,v1.0.0,56105,0,2024-12-01,0,0,SKU022,93508,0
MT,220032,v1.0.0,66010,0,2024-12-01,99014,0,SKU023,247536,0
GT,163020,v1.0.0,78250,0,2024-12-01,0,0,SKU023,130416,0
EC,448620,v1.0.0,63335,0,2024-12-01,263894,0,SKU023,105558,0
CV,220147,v1.0.0,75479,0,2024-12-01,62899,0,SKU023,125798,0
FS,114256,v1.0.0,68554,0,2024-12-01,0,0,SKU023,114256,0
MT,267152,v1.0.0,80146,0,2024-12-01,120218,0,SKU024,300546,0
GT,166140,v1.0.0,79747,0,2024-12-01,0,0,SKU024,132912,0
EC,553578,v1.0.0,78152,0,2024-12-01,325634,0,SKU024,130254,0
CV,206653,v1.0.0,70852,0,2024-12-01,59044,0,SKU024,118087,0
FS,157584,v1.0.0,94551,0,2024-12-01,0,0,SKU024,157584,0
MT,300940,v1.0.0,90282,0,2024-12-01,135423,0,SKU025,338557,0
GT,235755,v1.0.0,113162,0,2024-12-01,0,0,SKU025,188604,0
EC,552604,v1.0.0,78015,0,2024-12-01,325061,0,SKU025,130024,0
CV,309582,v1.0.0,106142,0,2024-12-01,88452,0,SKU025,176904,0
FS,112905,v1.0.0,67743,0,2024-12-01,0,0,SKU025,112905,0
MT,378276,v1.0.0,113483,0,2024-12-01,170224,0,SKU026,425560,0
GT,205116,v1.0.0,98456,0,2024-12-01,0,0,SKU026,164092,0
EC,818860,v1.0.0,115604,0,2024-12-01,481682,0,SKU026,192673,0
CV,307846,v1.0.0,105547,0,2024-12-01,87956,0,SKU026,175912,0
FS,171432,v1.0.0,102859,0,2024-12-01,0,0,SKU026,171432,0
MT,393613,v1.0.0,118084,0,2024-12-01,177126,0,SKU027,442814,0
GT,264615,v1.0.0,127015,0,2024-12-01,0,0,SKU027,211692,0
EC,782837,v1.0.0,110518,0,2024-12-01,460492,0,SKU027,184197,0
CV,363627,v1.0.0,124672,0,2024-12-01,103893,0,SKU027,207787,0
FS,257462,v1.0.0,154477,0,2024-12-01,0,0,SKU027,257462,0
