channel_id,cogs,commission,contribution_margin,customer_id,date,discount,freight,gross_sales,is_intercompany,is_stockout,line_id,month,net_sales,order_id,payment_fee,promo_id,region,returns,sku_id,trade_spend,units
FS,4667390,197979,4716834,CUST019,2024-11-01,307740,118788,10258000,False,False,LINE000004095,2024-11-01,9898970,ORD00004095,0,,North,51290,SKU027,197979,223
MT,2082240,165712,1584129,CUST021,2024-11-01,173520,49713,4338000,False,False,LINE000004096,2024-11-01,4142790,ORD00004096,74570,,South,21690,SKU028,186426,241
GT,2004480,101790,1835039,CUST022,2024-11-01,83520,48859,4176000,False,False,LINE000004097,2024-11-01,4071600,ORD00004097,0,,North,20880,SKU028,81432,232
EC,2194560,342763,1164516,CUST023,2024-11-01,457200,48390,4572000,False,False,LINE000004098,2024-11-01,4032504,ORD00004098,201625,,Central,82296,SKU028,80650,254
CV,2073600,142884,1694455,CUST024,2024-11-01,216000,48989,4320000,False,False,LINE000004099,2024-11-01,4082400,ORD00004099,40824,,South,21600,SKU028,81648,240
FS,1883520,75733,1706234,CUST001,2024-11-01,117720,45440,3924000,False,False,LINE000004100,2024-11-01,3786660,ORD00004100,0,,North,19620,SKU028,75733,218
MT,2213295,149477,1093875,CUST003,2024-11-01,156520,44843,3913000,False,False,LINE000004101,2024-11-01,3736915,ORD00004101,67264,,South,19565,SKU029,168161,182
GT,2918630,125775,1825603,CUST004,2024-11-01,103200,60372,5160000,False,False,LINE000004102,2024-11-01,5031000,ORD00004102,0,,North,25800,SKU029,100620,240
EC,2748377,364279,821559,CUST005,2024-11-01,485900,51428,4859000,False,False,LINE000004103,2024-11-01,4285638,ORD00004103,214282,,Central,87462,SKU029,85713,226
CV,2347065,137245,1272273,CUST006,2024-11-01,207475,47055,4149500,False,False,LINE000004104,2024-11-01,3921277,ORD00004104,39213,,South,20748,SKU029,78426,193
FS,3028079,103323,1869408,CUST007,2024-11-01,160605,61994,5353500,False,False,LINE000004105,2024-11-01,5166127,ORD00004105,0,,North,26768,SKU029,103323,249
MT,3206500,231110,1906809,CUST009,2024-11-01,242000,69333,6050000,False,False,LINE000004106,2024-11-01,5777750,ORD00004106,103999,,South,30250,SKU030,259999,242
GT,3074000,141375,2258665,CUST010,2024-11-01,116000,67860,5800000,False,False,LINE000004107,2024-11-01,5655000,ORD00004107,0,,North,29000,SKU030,113100,232
EC,3153500,446072,1218000,CUST011,2024-11-01,595000,62975,5950000,False,False,LINE000004108,2024-11-01,5247900,ORD00004108,262395,,Central,107100,SKU030,104958,238
CV,4107500,256331,2652321,CUST012,2024-11-01,387500,87885,7750000,False,False,LINE000004109,2024-11-01,7323750,ORD00004109,73238,,South,38750,SKU030,146475,310
FS,2954750,107598,2145371,CUST013,2024-11-01,167250,64558,5575000,False,False,LINE000004110,2024-11-01,5379875,ORD00004110,0,,North,27875,SKU030,107598,223
MT,3394635,301570,3277600,CUST015,2024-11-01,315780,90471,7894500,False,False,LINE000004111,2024-11-01,7539248,ORD00004111,135706,,South,39472,SKU031,339266,277
GT,3026985,171588,3445307,CUST016,2024-11-01,140790,82362,7039500,False,False,LINE000004112,2024-11-01,6863512,ORD00004112,0,,North,35198,SKU031,137270,247
EC,3063750,534161,2171031,CUST017,2024-11-01,712500,75411,7125000,False,False,LINE000004113,2024-11-01,6284250,ORD00004113,314212,,Central,128250,SKU031,125685,250
CV,3921600,301644,4033183,CUST018,2024-11-01,456000,103421,9120000,False,False,LINE000004114,2024-11-01,8618400,ORD00004114,86184,,South,45600,SKU031,172368,320
FS,3394635,152364,3827412,CUST019,2024-11-01,236835,91418,7894500,False,False,LINE000004115,2024-11-01,7618193,ORD00004115,0,,North,39472,SKU031,152364,277
MT,3596320,301933,3083943,CUST021,2024-11-01,316160,90580,7904000,False,False,LINE000004116,2024-11-01,7548320,ORD00004116,135870,,South,39520,SKU032,339674,247
GT,3843840,205920,3923462,CUST022,2024-11-01,168960,98842,8448000,False,False,LINE000004117,2024-11-01,8236800,ORD00004117,0,,North,42240,SKU032,164736,264
EC,3465280,570972,2130240,CUST023,2024-11-01,761600,80608,7616000,False,False,LINE000004118,2024-11-01,6717312,ORD00004118,335866,,Central,137088,SKU032,134346,238
CV,3771040,274126,3458043,CUST024,2024-11-01,414400,93986,8288000,False,False,LINE000004119,2024-11-01,7832160,ORD00004119,78322,,South,41440,SKU032,156643,259
FS,3436160,145754,3472560,CUST001,2024-11-01,226560,87452,7552000,False,False,LINE000004120,2024-11-01,7287680,ORD00004120,0,,North,37760,SKU032,145754,236
MT,5477338,389201,3133728,CUST003,2024-11-01,407540,116760,10188500,False,False,LINE000004121,2024-11-01,9730018,ORD00004121,175140,,South,50942,SKU033,437851,287
GT,5000218,226712,3551353,CUST004,2024-11-01,186020,108822,9301000,False,False,LINE000004122,2024-11-01,9068475,ORD00004122,0,,North,46505,SKU033,181370,262
EC,5439168,758509,1994219,CUST005,2024-11-01,1011750,107084,10117500,False,False,LINE000004123,2024-11-01,8923635,ORD00004123,446182,,Central,182115,SKU033,178473,285
CV,5839949,359294,3635140,CUST006,2024-11-01,543150,123186,10863000,False,False,LINE000004124,2024-11-01,10265535,ORD00004124,102655,,South,54315,SKU033,205311,306
FS,5954458,213767,4178088,CUST007,2024-11-01,332280,128260,11076000,False,False,LINE000004125,2024-11-01,10688340,ORD00004125,0,,North,55380,SKU033,213767,312
MT,2895165,219001,1950223,CUST009,2024-11-01,229320,65700,5733000,False,False,LINE000004126,2024-11-01,5475015,ORD00004126,98550,,South,28665,SKU034,246376,147
GT,2914860,140692,2392062,CUST010,2024-11-01,115440,67532,5772000,False,False,LINE000004127,2024-11-01,5627700,ORD00004127,0,,North,28860,SKU034,112554,148
EC,2324010,345012,1057107,CUST011,2024-11-01,460200,48708,4602000,False,False,LINE000004128,2024-11-01,4058964,ORD00004128,202948,,Central,82836,SKU034,81179,118
CV,2560350,167690,1861881,CUST012,2024-11-01,253500,57494,5070000,False,False,LINE000004129,2024-11-01,4791150,ORD00004129,47912,,South,25350,SKU034,95823,130
FS,2540655,97098,2061805,CUST013,2024-11-01,150930,58259,5031000,False,False,LINE000004130,2024-11-01,4854915,ORD00004130,0,,North,25155,SKU034,97098,129
MT,2973300,214302,1768131,CUST015,2024-11-01,224400,64291,5610000,False,False,LINE000004131,2024-11-01,5357550,ORD00004131,96436,,South,28050,SKU035,241090,132
GT,3694100,169894,2714292,CUST016,2024-11-01,139400,81549,6970000,False,False,LINE000004132,2024-11-01,6795750,ORD00004132,0,,North,34850,SKU035,135915,164
EC,3063400,433327,1183200,CUST017,2024-11-01,578000,61176,5780000,False,False,LINE000004133,2024-11-01,5097960,ORD00004133,254898,,Central,104040,SKU035,101959,136
CV,3739150,233344,2414467,CUST018,2024-11-01,352750,80004,7055000,False,False,LINE000004134,2024-11-01,6666975,ORD00004134,66670,,South,35275,SKU035,133340,166
FS,3311175,120577,2404162,CUST019,2024-11-01,187425,72346,6247500,False,False,LINE000004135,2024-11-01,6028837,ORD00004135,0,,North,31238,SKU035,120577,147
MT,3184580,282909,3074786,CUST021,2024-11-01,296240,84873,7406000,False,False,LINE000004136,2024-11-01,7072730,ORD00004136,127309,,South,37030,SKU036,318273,161
GT,3817540,216401,4345115,CUST022,2024-11-01,177560,103873,8878000,False,False,LINE000004137,2024-11-01,8656050,ORD00004137,0,,North,44390,SKU036,173121,193
EC,2749420,479358,1948291,CUST023,2024-11-01,639400,67674,6394000,False,False,LINE000004138,2024-11-01,5639508,ORD00004138,281975,,Central,115092,SKU036,112790,139
CV,3204360,246475,3295535,CUST024,2024-11-01,372600,84506,7452000,False,False,LINE000004139,2024-11-01,7042140,ORD00004139,70421,,South,37260,SKU036,140843,162
FS,3402160,152702,3835895,CUST001,2024-11-01,237360,91621,7912000,False,False,LINE000004140,2024-11-01,7635080,ORD00004140,0,,North,39560,SKU036,152702,172
MT,1699085,134770,1282692,CUST015,2024-12-01,141120,40431,3528000,False,False,LINE000004141,2024-12-01,3369240,ORD00004141,60646,,South,17640,SKU001,151616,196
GT,1248307,63180,1134843,CUST016,2024-12-01,51840,30326,2592000,False,False,LINE000004142,2024-12-01,2527200,ORD00004142,0,,North,12960,SKU001,50544,144
EC,1109606,172731,583156,CUST017,2024-12-01,230400,24386,2304000,False,False,LINE000004143,2024-12-01,2032128,ORD00004143,101606,,Central,41472,SKU001,40643,128
CV,1239638,85135,1005495,CUST018,2024-12-01,128700,29189,2574000,False,False,LINE000004144,2024-12-01,2432430,ORD00004144,24324,,South,12870,SKU001,48649,143
FS,1282982,51415,1154099,CUST019,2024-12-01,79920,30849,2664000,False,False,LINE000004145,2024-12-01,2570760,ORD00004145,0,,North,13320,SKU001,51415,148
MT,1848798,155226,1585569,CUST021,2024-12-01,162540,46568,4063500,False,False,LINE000004146,2024-12-01,3880642,ORD00004146,69852,,South,20318,SKU002,174629,189
GT,1780324,95379,1817386,CUST022,2024-12-01,78260,45782,3913000,False,False,LINE000004147,2024-12-01,3815175,ORD00004147,0,,North,19565,SKU002,76304,182
EC,1340134,220824,823942,CUST023,2024-12-01,294550,31175,2945500,False,False,LINE000004148,2024-12-01,2597931,ORD00004148,129897,,Central,53019,SKU002,51959,137
CV,1614030,117334,1480222,CUST024,2024-12-01,177375,40229,3547500,False,False,LINE000004149,2024-12-01,3352387,ORD00004149,33524,,South,17738,SKU002,67048,165
FS,1359698,57678,1374242,CUST001,2024-12-01,89655,34607,2988500,False,False,LINE000004150,2024-12-01,2883903,ORD00004150,0,,North,14942,SKU002,57678,139
MT,2688000,213920,2044980,CUST003,2024-12-01,224000,64176,5600000,False,False,LINE000004151,2024-12-01,5348000,ORD00004151,96264,,South,28000,SKU003,240660,224
GT,2172000,110297,1988398,CUST004,2024-12-01,90500,52942,4525000,False,False,LINE000004152,2024-12-01,4411875,ORD00004152,0,,North,22625,SKU003,88238,181
EC,2016000,314874,1069765,CUST005,2024-12-01,420000,44453,4200000,False,False,LINE000004153,2024-12-01,3704400,ORD00004153,185220,,Central,75600,SKU003,74088,168
CV,2268000,156279,1853311,CUST006,2024-12-01,236250,53582,4725000,False,False,LINE000004154,2024-12-01,4465125,ORD00004154,44651,,South,23625,SKU003,89302,189
FS,1596000,64172,1445777,CUST007,2024-12-01,99750,38504,3325000,False,False,LINE000004155,2024-12-01,3208625,ORD00004155,0,,North,16625,SKU003,64172,133
MT,2590560,195966,1745187,CUST009,2024-12-01,205200,58790,5130000,False,False,LINE000004156,2024-12-01,4899150,ORD00004156,88185,,South,25650,SKU004,220462,180
GT,2504208,120876,2055221,CUST010,2024-12-01,99180,58020,4959000,False,False,LINE000004157,2024-12-01,4835025,ORD00004157,0,,North,24795,SKU004,96700,174
EC,2748872,408099,1250501,CUST011,2024-12-01,544350,57614,5443500,False,False,LINE000004158,2024-12-01,4801167,ORD00004158,240058,,Central,97983,SKU004,96023,191
CV,2907184,190413,2114273,CUST012,2024-12-01,287850,65284,5757000,False,False,LINE000004159,2024-12-01,5440365,ORD00004159,54404,,South,28785,SKU004,108807,202
FS,2561776,97909,2079106,CUST013,2024-12-01,152190,58745,5073000,False,False,LINE000004160,2024-12-01,4895445,ORD00004160,0,,North,25365,SKU004,97909,178
MT,3571098,229811,1513475,CUST015,2024-12-01,240640,68943,6016000,False,False,LINE000004161,2024-12-01,5745280,ORD00004161,103415,,South,30080,SKU005,258538,188
GT,3248179,133380,1782915,CUST016,2024-12-01,109440,64022,5472000,False,False,LINE000004162,2024-12-01,5335200,ORD00004162,0,,North,27360,SKU005,106704,171
EC,4159949,525390,988870,CUST017,2024-12-01,700800,74173,7008000,False,False,LINE000004163,2024-12-01,6181056,ORD00004163,309053,,Central,126144,SKU005,123621,219
CV,3058227,170402,1435528,CUST018,2024-12-01,257600,58424,5152000,False,False,LINE000004164,2024-12-01,4868640,ORD00004164,48686,,South,25760,SKU005,97373,161
FS,3362150,109315,1819391,CUST019,2024-12-01,169920,65589,5664000,False,False,LINE000004165,2024-12-01,5465760,ORD00004165,0,,North,28320,SKU005,109315,177
MT,3022470,268508,2918265,CUST021,2024-12-01,281160,80552,7029000,False,False,LINE000004166,2024-12-01,6712695,ORD00004166,120829,,South,35145,SKU006,302071,198
GT,2671375,151430,3040553,CUST022,2024-12-01,124250,72686,6212500,False,False,LINE000004167,2024-12-01,6057188,ORD00004167,0,,North,31062,SKU006,121144,175
EC,2900350,505673,2055242,CUST023,2024-12-01,674500,71389,6745000,False,False,LINE000004168,2024-12-01,5949090,ORD00004168,297454,,Central,121410,SKU006,118982,190
CV,2946145,226613,3029973,CUST024,2024-12-01,342575,77696,6851500,False,False,LINE000004169,2024-12-01,6474667,ORD00004169,64747,,South,34258,SKU006,129493,193
FS,3129325,140456,3528277,CUST001,2024-12-01,218325,84273,7277500,False,False,LINE000004170,2024-12-01,7022787,ORD00004170,0,,North,36388,SKU006,140456,205
MT,3637725,305409,3119449,CUST003,2024-12-01,319800,91623,7995000,False,False,LINE000004171,2024-12-01,7635225,ORD00004171,137434,,South,39975,SKU007,343585,205
GT,3761940,201532,3839866,CUST004,2024-12-01,165360,96736,8268000,False,False,LINE000004172,2024-12-01,8061300,ORD00004172,0,,North,41340,SKU007,161226,212
EC,4418505,728034,2716225,CUST005,2024-12-01,971100,102781,9711000,False,False,LINE000004173,2024-12-01,8565102,ORD00004173,428255,,Central,174798,SKU007,171302,249
CV,3903900,283784,3579876,CUST006,2024-12-01,429000,97297,8580000,False,False,LINE000004174,2024-12-01,8108100,ORD00004174,81081,,South,42900,SKU007,162162,220
FS,3140865,133228,3174137,CUST007,2024-12-01,207090,79937,6903000,False,False,LINE000004175,2024-12-01,6661395,ORD00004175,0,,North,34515,SKU007,133228,177
MT,3610800,287360,2747029,CUST009,2024-12-01,300900,86208,7522500,False,False,LINE000004176,2024-12-01,7183988,ORD00004176,129312,,South,37612,SKU008,323279,177
GT,4304400,218583,3940543,CUST010,2024-12-01,179350,104920,8967500,False,False,LINE000004177,2024-12-01,8743312,ORD00004177,0,,North,44838,SKU008,174866,211
EC,5181600,809301,2749551,CUST011,2024-12-01,1079500,114254,10795000,False,False,LINE000004178,2024-12-01,9521190,ORD00004178,476060,,Central,194310,SKU008,190424,254
CV,3876000,267081,3167297,CUST012,2024-12-01,403750,91570,8075000,False,False,LINE000004179,2024-12-01,7630875,ORD00004179,76309,,South,40375,SKU008,152618,190
FS,4957200,199321,4490603,CUST013,2024-12-01,309825,119592,10327500,False,False,LINE000004180,2024-12-01,9966037,ORD00004180,0,,North,51638,SKU008,199321,243
MT,5801925,391856,2867879,CUST015,2024-12-01,410320,117557,10258000,False,False,LINE000004181,2024-12-01,9796390,ORD00004181,176335,,South,51290,SKU009,440838,223
GT,6010066,259009,3759744,CUST016,2024-12-01,212520,124324,10626000,False,False,LINE000004182,2024-12-01,10360350,ORD00004182,0,,North,53130,SKU009,207207,231
EC,6062101,803528,1812478,CUST017,2024-12-01,1071800,113439,10718000,False,False,LINE000004183,2024-12-01,9453276,ORD00004183,472664,,Central,192924,SKU009,189066,233
CV,6218206,363627,3371145,CUST018,2024-12-01,549700,124672,10994000,False,False,LINE000004184,2024-12-01,10389330,ORD00004184,103893,,South,54970,SKU009,207787,239
FS,5515731,188214,3405593,CUST019,2024-12-01,292560,112928,9752000,False,False,LINE000004185,2024-12-01,9410680,ORD00004185,0,,North,48760,SKU009,188214,212
MT,2499480,180151,1486366,CUST021,2024-12-01,188640,54045,4716000,False,False,LINE000004186,2024-12-01,4503780,ORD00004186,81068,,South,23580,SKU010,202670,262
GT,2385000,109688,1752412,CUST022,2024-12-01,90000,52650,4500000,False,False,LINE000004187,2024-12-01,4387500,ORD00004187,0,,North,22500,SKU010,87750,250
EC,2470860,349510,954339,CUST023,2024-12-01,466200,49343,4662000,False,False,LINE000004188,2024-12-01,4111884,ORD00004188,205594,,Central,83916,SKU010,82238,259
CV,2241900,139907,1447654,CUST024,2024-12-01,211500,47968,4230000,False,False,LINE000004189,2024-12-01,3997350,ORD00004189,39974,,South,21150,SKU010,79947,235
FS,2270520,82681,1648569,CUST001,2024-12-01,128520,49609,4284000,False,False,LINE000004190,2024-12-01,4134060,ORD00004190,0,,North,21420,SKU010,82681,238
MT,2172575,193006,2097672,CUST003,2024-12-01,202100,57902,5052500,False,False,LINE000004191,2024-12-01,4825138,ORD00004191,86852,,South,25262,SKU011,217131,235
GT,1849000,104812,2104528,CUST004,2024-12-01,86000,50310,4300000,False,False,LINE000004192,2024-12-01,4192500,ORD00004192,0,,North,21500,SKU011,83850,200
EC,1812020,315924,1284031,CUST005,2024-12-01,421400,44601,4214000,False,False,LINE000004193,2024-12-01,3716748,ORD00004193,185837,,Central,75852,SKU011,74335,196
CV,2255780,173511,2319965,CUST006,2024-12-01,262300,59490,5246000,False,False,LINE000004194,2024-12-01,4957470,ORD00004194,49575,,South,26230,SKU011,99149,244
FS,2385210,107057,2689297,CUST007,2024-12-01,166410,64234,5547000,False,False,LINE000004195,2024-12-01,5352855,ORD00004195,0,,North,27735,SKU011,107057,258
MT,2889250,242570,2477612,CUST009,2024-12-01,254000,72771,6350000,False,False,LINE000004196,2024-12-01,6064250,ORD00004196,109156,,South,31750,SKU012,272891,254
GT,2627625,140766,2682054,CUST010,2024-12-01,115500,67568,5775000,False,False,LINE000004197,2024-12-01,5630625,ORD00004197,0,,North,28875,SKU012,112612,231
EC,2934750,483557,1804103,CUST011,2024-12-01,645000,68267,6450000,False,False,LINE000004198,2024-12-01,5688900,ORD00004198,284445,,Central,116100,SKU012,113778,258
CV,2923375,212507,2680735,CUST012,2024-12-01,321250,72860,6425000,False,False,LINE000004199,2024-12-01,6071625,ORD00004199,60716,,South,32125,SKU012,121432,257
FS,2673125,113388,2701442,CUST013,2024-12-01,176250,68032,5875000,False,False,LINE000004200,2024-12-01,5669375,ORD00004200,0,,North,29375,SKU012,113388,235
MT,3891686,276530,2226536,CUST015,2024-12-01,289560,82959,7239000,False,False,LINE000004201,2024-12-01,6913245,ORD00004201,124438,,South,36195,SKU013,311096,254
GT,4581158,207712,3253721,CUST016,2024-12-01,170430,99702,8521500,False,False,LINE000004202,2024-12-01,8308462,ORD00004202,0,,North,42608,SKU013,166169,299
EC,4887590,681590,1791990,CUST017,2024-12-01,909150,96224,9091500,False,False,LINE000004203,2024-12-01,8018703,ORD00004203,400935,,Central,163647,SKU013,160374,319
CV,4535194,279021,2822981,CUST018,2024-12-01,421800,95664,8436000,False,False,LINE000004204,2024-12-01,7972020,ORD00004204,79720,,South,42180,SKU013,159440,296
FS,4611802,165565,3235982,CUST019,2024-12-01,257355,99339,8578500,False,False,LINE000004205,2024-12-01,8278253,ORD00004205,0,,North,42892,SKU013,165565,301
MT,4799520,363053,3233023,CUST021,2024-12-01,380160,108916,9504000,False,False,LINE000004206,2024-12-01,9076320,ORD00004206,163374,,South,47520,SKU014,408434,297
GT,4201600,202800,3448016,CUST022,2024-12-01,166400,97344,8320000,False,False,LINE000004207,2024-12-01,8112000,ORD00004207,0,,North,41600,SKU014,162240,260
EC,4217760,626149,1918505,CUST023,2024-12-01,835200,88398,8352000,False,False,LINE000004208,2024-12-01,7366464,ORD00004208,368323,,Central,150336,SKU014,147329,261
CV,4751040,311170,3454946,CUST024,2024-12-01,470400,106687,9408000,False,False,LINE000004209,2024-12-01,8890560,ORD00004209,88906,,South,47040,SKU014,177811,294
FS,3345120,127843,2714648,CUST001,2024-12-01,198720,76706,6624000,False,False,LINE000004210,2024-12-01,6392160,ORD00004210,0,,North,33120,SKU014,127843,207
MT,6453545,465142,3837729,CUST003,2024-12-01,487060,139543,12176500,False,False,LINE000004211,2024-12-01,11628558,ORD00004211,209314,,South,60882,SKU015,523285,343
