closing_units,days_on_hand,expiry_writeoff,inventory_value,month,opening_units,receipts_units,sales_units,sku_id,stockout_flag,unit_cost,warehouse_id
0,0.0,0,0,2025-06-01,0,0,0,SKU027,False,20930,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU027,False,20930,WH_S
0,0.0,0,0,2025-06-01,0,0,0,SKU028,False,8640,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU028,False,8640,WH_S
0,0.0,0,0,2025-06-01,0,0,0,SKU029,False,10858,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU029,False,10858,WH_S
0,0.0,0,0,2025-06-01,0,0,0,SKU030,False,13250,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU030,False,13250,WH_S
0,0.0,0,0,2025-06-01,0,0,0,SKU031,False,12255,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU031,False,12255,WH_S
0,0.0,0,0,2025-06-01,0,0,0,SKU032,False,14560,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU032,False,14560,WH_S
0,0.0,0,0,2025-06-01,0,0,0,SKU033,False,17040,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU033,False,17040,WH_S
19395,1864.9,0,381984525,2025-06-01,15804,3903,312,SKU034,False,19695,WH_N
30285,2912.0,0,596463075,2025-06-01,23750,6847,312,SKU034,False,19695,WH_S
3131,299.1,0,70525775,2025-06-01,2707,738,314,SKU035,False,22525,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU035,False,22525,WH_S
0,0.0,0,0,2025-06-01,0,0,0,SKU036,False,19780,WH_N
0,0.0,0,0,2025-06-01,0,0,0,SKU036,False,19780,WH_S
0,0.0,0,0,2025-07-01,0,0,0,SKU001,False,7740,WH_N
313,28.1,0,2422620,2025-07-01,514,133,334,SKU001,False,7740,WH_S
0,0.0,0,0,2025-07-01,0,0,0,SKU002,False,9782,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU002,False,9782,WH_S
0,0.0,0,0,2025-07-01,0,0,0,SKU003,False,12000,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU003,False,12000,WH_S
0,0.0,0,0,2025-07-01,0,0,0,SKU004,False,14392,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU004,False,14392,WH_S
0,0.0,0,0,2025-07-01,0,0,0,SKU005,False,16960,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU005,False,16960,WH_S
0,0.0,0,0,2025-07-01,0,0,0,SKU006,False,15265,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU006,False,15265,WH_S
0,0.0,0,0,2025-07-01,0,0,0,SKU007,False,17745,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU007,False,17745,WH_S
0,0.0,0,0,2025-07-01,0,0,0,SKU008,False,20400,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU008,False,20400,WH_S
0,0.0,0,0,2025-07-01,0,0,0,SKU009,False,23230,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU009,False,23230,WH_S
0,0.0,0,0,2025-07-01,0,0,0,SKU010,False,9540,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU010,False,9540,WH_S
0,0.0,0,0,2025-07-01,0,0,0,SKU011,False,9245,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU011,False,9245,WH_S
0,0.0,0,0,2025-07-01,0,0,0,SKU012,False,11375,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU012,False,11375,WH_S
0,0.0,0,0,2025-07-01,0,0,0,SKU013,False,13680,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU013,False,13680,WH_S
0,0.0,0,0,2025-07-01,0,0,0,SKU014,False,16160,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU014,False,16160,WH_S
0,0.0,0,0,2025-07-01,0,0,0,SKU015,False,18815,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU015,False,18815,WH_S
0,0.0,0,0,2025-07-01,0,0,0,SKU016,False,16770,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU016,False,16770,WH_S
0,0.0,0,0,2025-07-01,0,0,0,SKU017,False,19338,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU017,False,19338,WH_S
3322,288.9,0,73349760,2025-07-01,2864,803,345,SKU018,False,22080,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU018,False,22080,WH_S
0,0.0,0,0,2025-07-01,0,0,0,SKU019,False,9090,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU019,False,9090,WH_S
0,0.0,0,0,2025-07-01,0,0,0,SKU020,False,11395,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU020,False,11395,WH_S
0,0.0,0,0,2025-07-01,0,0,0,SKU021,False,10750,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU021,False,10750,WH_S
0,0.0,0,0,2025-07-01,0,0,0,SKU022,False,12968,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU022,False,12968,WH_S
0,0.0,0,0,2025-07-01,0,0,0,SKU023,False,15360,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU023,False,15360,WH_S
0,0.0,0,0,2025-07-01,0,0,0,SKU024,False,17928,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU024,False,17928,WH_S
0,0.0,0,0,2025-07-01,0,0,0,SKU025,False,20670,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU025,False,20670,WH_S
0,0.0,0,0,2025-07-01,0,0,0,SKU026,False,18275,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU026,False,18275,WH_S
0,0.0,0,0,2025-07-01,0,0,0,SKU027,False,20930,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU027,False,20930,WH_S
0,0.0,0,0,2025-07-01,0,0,0,SKU028,False,8640,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU028,False,8640,WH_S
0,0.0,0,0,2025-07-01,0,0,0,SKU029,False,10858,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU029,False,10858,WH_S
0,0.0,0,0,2025-07-01,0,0,0,SKU030,False,13250,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU030,False,13250,WH_S
0,0.0,0,0,2025-07-01,0,0,0,SKU031,False,12255,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU031,False,12255,WH_S
0,0.0,0,0,2025-07-01,0,0,0,SKU032,False,14560,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU032,False,14560,WH_S
0,0.0,0,0,2025-07-01,0,0,0,SKU033,False,17040,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU033,False,17040,WH_S
23488,2251.2,0,462596160,2025-07-01,19395,4406,313,SKU034,False,19695,WH_N
35166,3370.5,0,692594370,2025-07-01,30285,5194,313,SKU034,False,19695,WH_S
3409,299.9,0,76787725,2025-07-01,3131,619,341,SKU035,False,22525,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU035,False,22525,WH_S
0,0.0,0,0,2025-07-01,0,0,0,SKU036,False,19780,WH_N
0,0.0,0,0,2025-07-01,0,0,0,SKU036,False,19780,WH_S
0,0.0,0,0,2025-08-01,0,0,0,SKU001,False,7740,WH_N
33,2.9,0,255420,2025-08-01,313,66,346,SKU001,False,7740,WH_S
0,0.0,0,0,2025-08-01,0,0,0,SKU002,False,9782,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU002,False,9782,WH_S
0,0.0,0,0,2025-08-01,0,0,0,SKU003,False,12000,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU003,False,12000,WH_S
0,0.0,0,0,2025-08-01,0,0,0,SKU004,False,14392,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU004,False,14392,WH_S
0,0.0,0,0,2025-08-01,0,0,0,SKU005,False,16960,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU005,False,16960,WH_S
0,0.0,0,0,2025-08-01,0,0,0,SKU006,False,15265,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU006,False,15265,WH_S
0,0.0,0,0,2025-08-01,0,0,0,SKU007,False,17745,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU007,False,17745,WH_S
0,0.0,0,0,2025-08-01,0,0,0,SKU008,False,20400,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU008,False,20400,WH_S
0,0.0,0,0,2025-08-01,0,0,0,SKU009,False,23230,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU009,False,23230,WH_S
0,0.0,0,0,2025-08-01,0,0,0,SKU010,False,9540,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU010,False,9540,WH_S
0,0.0,0,0,2025-08-01,0,0,0,SKU011,False,9245,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU011,False,9245,WH_S
0,0.0,0,0,2025-08-01,0,0,0,SKU012,False,11375,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU012,False,11375,WH_S
0,0.0,0,0,2025-08-01,0,0,0,SKU013,False,13680,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU013,False,13680,WH_S
0,0.0,0,0,2025-08-01,0,0,0,SKU014,False,16160,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU014,False,16160,WH_S
0,0.0,0,0,2025-08-01,0,0,0,SKU015,False,18815,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU015,False,18815,WH_S
0,0.0,0,0,2025-08-01,0,0,0,SKU016,False,16770,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU016,False,16770,WH_S
0,0.0,0,0,2025-08-01,0,0,0,SKU017,False,19338,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU017,False,19338,WH_S
3456,281.7,0,76308480,2025-08-01,3322,502,368,SKU018,False,22080,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU018,False,22080,WH_S
0,0.0,0,0,2025-08-01,0,0,0,SKU019,False,9090,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU019,False,9090,WH_S
0,0.0,0,0,2025-08-01,0,0,0,SKU020,False,11395,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU020,False,11395,WH_S
0,0.0,0,0,2025-08-01,0,0,0,SKU021,False,10750,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU021,False,10750,WH_S
0,0.0,0,0,2025-08-01,0,0,0,SKU022,False,12968,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU022,False,12968,WH_S
0,0.0,0,0,2025-08-01,0,0,0,SKU023,False,15360,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU023,False,15360,WH_S
0,0.0,0,0,2025-08-01,0,0,0,SKU024,False,17928,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU024,False,17928,WH_S
0,0.0,0,0,2025-08-01,0,0,0,SKU025,False,20670,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU025,False,20670,WH_S
0,0.0,0,0,2025-08-01,0,0,0,SKU026,False,18275,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU026,False,18275,WH_S
0,0.0,0,0,2025-08-01,0,0,0,SKU027,False,20930,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU027,False,20930,WH_S
0,0.0,0,0,2025-08-01,0,0,0,SKU028,False,8640,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU028,False,8640,WH_S
0,0.0,0,0,2025-08-01,0,0,0,SKU029,False,10858,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU029,False,10858,WH_S
0,0.0,0,0,2025-08-01,0,0,0,SKU030,False,13250,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU030,False,13250,WH_S
0,0.0,0,0,2025-08-01,0,0,0,SKU031,False,12255,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU031,False,12255,WH_S
0,0.0,0,0,2025-08-01,0,0,0,SKU032,False,14560,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU032,False,14560,WH_S
0,0.0,0,0,2025-08-01,0,0,0,SKU033,False,17040,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU033,False,17040,WH_S
28852,2638.9,0,568240140,2025-08-01,23488,5692,328,SKU034,False,19695,WH_N
42171,3857.1,0,830557845,2025-08-01,35166,7333,328,SKU034,False,19695,WH_S
3979,382.6,0,89626975,2025-08-01,3409,882,312,SKU035,False,22525,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU035,False,22525,WH_S
0,0.0,0,0,2025-08-01,0,0,0,SKU036,False,19780,WH_N
0,0.0,0,0,2025-08-01,0,0,0,SKU036,False,19780,WH_S
0,0.0,0,0,2025-09-01,0,0,0,SKU001,False,7740,WH_N
0,0.0,0,0,2025-09-01,33,7,40,SKU001,False,7740,WH_S
0,0.0,0,0,2025-09-01,0,0,0,SKU002,False,9782,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU002,False,9782,WH_S
0,0.0,0,0,2025-09-01,0,0,0,SKU003,False,12000,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU003,False,12000,WH_S
0,0.0,0,0,2025-09-01,0,0,0,SKU004,False,14392,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU004,False,14392,WH_S
0,0.0,0,0,2025-09-01,0,0,0,SKU005,False,16960,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU005,False,16960,WH_S
0,0.0,0,0,2025-09-01,0,0,0,SKU006,False,15265,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU006,False,15265,WH_S
0,0.0,0,0,2025-09-01,0,0,0,SKU007,False,17745,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU007,False,17745,WH_S
0,0.0,0,0,2025-09-01,0,0,0,SKU008,False,20400,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU008,False,20400,WH_S
0,0.0,0,0,2025-09-01,0,0,0,SKU009,False,23230,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU009,False,23230,WH_S
0,0.0,0,0,2025-09-01,0,0,0,SKU010,False,9540,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU010,False,9540,WH_S
0,0.0,0,0,2025-09-01,0,0,0,SKU011,False,9245,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU011,False,9245,WH_S
0,0.0,0,0,2025-09-01,0,0,0,SKU012,False,11375,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU012,False,11375,WH_S
0,0.0,0,0,2025-09-01,0,0,0,SKU013,False,13680,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU013,False,13680,WH_S
0,0.0,0,0,2025-09-01,0,0,0,SKU014,False,16160,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU014,False,16160,WH_S
0,0.0,0,0,2025-09-01,0,0,0,SKU015,False,18815,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU015,False,18815,WH_S
0,0.0,0,0,2025-09-01,0,0,0,SKU016,False,16770,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU016,False,16770,WH_S
0,0.0,0,0,2025-09-01,0,0,0,SKU017,False,19338,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU017,False,19338,WH_S
3663,284.0,750720,80879040,2025-09-01,3456,628,387,SKU018,False,22080,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU018,False,22080,WH_S
0,0.0,0,0,2025-09-01,0,0,0,SKU019,False,9090,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU019,False,9090,WH_S
0,0.0,0,0,2025-09-01,0,0,0,SKU020,False,11395,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU020,False,11395,WH_S
0,0.0,0,0,2025-09-01,0,0,0,SKU021,False,10750,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU021,False,10750,WH_S
0,0.0,0,0,2025-09-01,0,0,0,SKU022,False,12968,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU022,False,12968,WH_S
0,0.0,0,0,2025-09-01,0,0,0,SKU023,False,15360,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU023,False,15360,WH_S
0,0.0,0,0,2025-09-01,0,0,0,SKU024,False,17928,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU024,False,17928,WH_S
0,0.0,0,0,2025-09-01,0,0,0,SKU025,False,20670,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU025,False,20670,WH_S
0,0.0,0,0,2025-09-01,0,0,0,SKU026,False,18275,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU026,False,18275,WH_S
0,0.0,0,0,2025-09-01,0,0,0,SKU027,False,20930,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU027,False,20930,WH_S
0,0.0,0,0,2025-09-01,0,0,0,SKU028,False,8640,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU028,False,8640,WH_S
0,0.0,0,0,2025-09-01,0,0,0,SKU029,False,10858,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU029,False,10858,WH_S
0,0.0,0,0,2025-09-01,0,0,0,SKU030,False,13250,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU030,False,13250,WH_S
0,0.0,0,0,2025-09-01,0,0,0,SKU031,False,12255,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU031,False,12255,WH_S
0,0.0,0,0,2025-09-01,0,0,0,SKU032,False,14560,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU032,False,14560,WH_S
0,0.0,0,0,2025-09-01,0,0,0,SKU033,False,17040,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU033,False,17040,WH_S
32702,3009.4,5672160,644065890,2025-09-01,28852,4464,326,SKU034,False,19695,WH_N
50641,4660.2,8291595,997374495,2025-09-01,42171,9217,326,SKU034,False,19695,WH_S
4551,355.5,878475,102511275,2025-09-01,3979,995,384,SKU035,False,22525,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU035,False,22525,WH_S
0,0.0,0,0,2025-09-01,0,0,0,SKU036,False,19780,WH_N
0,0.0,0,0,2025-09-01,0,0,0,SKU036,False,19780,WH_S
0,0.0,0,0,2025-10-01,0,0,0,SKU001,False,7740,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU001,False,7740,WH_S
0,0.0,0,0,2025-10-01,0,0,0,SKU002,False,9782,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU002,False,9782,WH_S
0,0.0,0,0,2025-10-01,0,0,0,SKU003,False,12000,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU003,False,12000,WH_S
0,0.0,0,0,2025-10-01,0,0,0,SKU004,False,14392,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU004,False,14392,WH_S
0,0.0,0,0,2025-10-01,0,0,0,SKU005,False,16960,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU005,False,16960,WH_S
0,0.0,0,0,2025-10-01,0,0,0,SKU006,False,15265,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU006,False,15265,WH_S
0,0.0,0,0,2025-10-01,0,0,0,SKU007,False,17745,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU007,False,17745,WH_S
0,0.0,0,0,2025-10-01,0,0,0,SKU008,False,20400,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU008,False,20400,WH_S
0,0.0,0,0,2025-10-01,0,0,0,SKU009,False,23230,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU009,False,23230,WH_S
0,0.0,0,0,2025-10-01,0,0,0,SKU010,False,9540,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU010,False,9540,WH_S
0,0.0,0,0,2025-10-01,0,0,0,SKU011,False,9245,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU011,False,9245,WH_S
0,0.0,0,0,2025-10-01,0,0,0,SKU012,False,11375,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU012,False,11375,WH_S
0,0.0,0,0,2025-10-01,0,0,0,SKU013,False,13680,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU013,False,13680,WH_S
0,0.0,0,0,2025-10-01,0,0,0,SKU014,False,16160,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU014,False,16160,WH_S
0,0.0,0,0,2025-10-01,0,0,0,SKU015,False,18815,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU015,False,18815,WH_S
0,0.0,0,0,2025-10-01,0,0,0,SKU016,False,16770,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU016,False,16770,WH_S
0,0.0,0,0,2025-10-01,0,0,0,SKU017,False,19338,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU017,False,19338,WH_S
4024,374.9,0,88849920,2025-10-01,3663,683,322,SKU018,False,22080,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU018,False,22080,WH_S
0,0.0,0,0,2025-10-01,0,0,0,SKU019,False,9090,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU019,False,9090,WH_S
0,0.0,0,0,2025-10-01,0,0,0,SKU020,False,11395,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU020,False,11395,WH_S
0,0.0,0,0,2025-10-01,0,0,0,SKU021,False,10750,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU021,False,10750,WH_S
0,0.0,0,0,2025-10-01,0,0,0,SKU022,False,12968,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU022,False,12968,WH_S
0,0.0,0,0,2025-10-01,0,0,0,SKU023,False,15360,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU023,False,15360,WH_S
0,0.0,0,0,2025-10-01,0,0,0,SKU024,False,17928,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU024,False,17928,WH_S
0,0.0,0,0,2025-10-01,0,0,0,SKU025,False,20670,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU025,False,20670,WH_S
0,0.0,0,0,2025-10-01,0,0,0,SKU026,False,18275,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU026,False,18275,WH_S
0,0.0,0,0,2025-10-01,0,0,0,SKU027,False,20930,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU027,False,20930,WH_S
0,0.0,0,0,2025-10-01,0,0,0,SKU028,False,8640,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU028,False,8640,WH_S
0,0.0,0,0,2025-10-01,0,0,0,SKU029,False,10858,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU029,False,10858,WH_S
0,0.0,0,0,2025-10-01,0,0,0,SKU030,False,13250,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU030,False,13250,WH_S
0,0.0,0,0,2025-10-01,0,0,0,SKU031,False,12255,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU031,False,12255,WH_S
0,0.0,0,0,2025-10-01,0,0,0,SKU032,False,14560,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU032,False,14560,WH_S
0,0.0,0,0,2025-10-01,0,0,0,SKU033,False,17040,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU033,False,17040,WH_S
41575,3873.4,0,818819625,2025-10-01,32702,9195,322,SKU034,False,19695,WH_N
59943,5584.8,0,1180577385,2025-10-01,50641,9624,322,SKU034,False,19695,WH_S
4999,408.6,0,112602475,2025-10-01,4551,815,367,SKU035,False,22525,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU035,False,22525,WH_S
0,0.0,0,0,2025-10-01,0,0,0,SKU036,False,19780,WH_N
0,0.0,0,0,2025-10-01,0,0,0,SKU036,False,19780,WH_S
0,0.0,0,0,2025-11-01,0,0,0,SKU001,False,7740,WH_N
0,0.0,0,0,2025-11-01,0,0,0,SKU001,False,7740,WH_S
0,0.0,0,0,2025-11-01,0,0,0,SKU002,False,9782,WH_N
0,0.0,0,0,2025-11-01,0,0,0,SKU002,False,9782,WH_S
0,0.0,0,0,2025-11-01,0,0,0,SKU003,False,12000,WH_N
0,0.0,0,0,2025-11-01,0,0,0,SKU003,False,12000,WH_S
0,0.0,0,0,2025-11-01,0,0,0,SKU004,False,14392,WH_N
0,0.0,0,0,2025-11-01,0,0,0,SKU004,False,14392,WH_S
0,0.0,0,0,2025-11-01,0,0,0,SKU005,False,16960,WH_N
0,0.0,0,0,2025-11-01,0,0,0,SKU005,False,16960,WH_S
0,0.0,0,0,2025-11-01,0,0,0,SKU006,False,15265,WH_N
0,0.0,0,0,2025-11-01,0,0,0,SKU006,False,15265,WH_S
0,0.0,0,0,2025-11-01,0,0,0,SKU007,False,17745,WH_N
0,0.0,0,0,2025-11-01,0,0,0,SKU007,False,17745,WH_S
0,0.0,0,0,2025-11-01,0,0,0,SKU008,False,20400,WH_N
0,0.0,0,0,2025-11-01,0,0,0,SKU008,False,20400,WH_S
0,0.0,0,0,2025-11-01,0,0,0,SKU009,False,23230,WH_N
0,0.0,0,0,2025-11-01,0,0,0,SKU009,False,23230,WH_S
0,0.0,0,0,2025-11-01,0,0,0,SKU010,False,9540,WH_N
0,0.0,0,0,2025-11-01,0,0,0,SKU010,False,9540,WH_S
0,0.0,0,0,2025-11-01,0,0,0,SKU011,False,9245,WH_N
0,0.0,0,0,2025-11-01,0,0,0,SKU011,False,9245,WH_S
0,0.0,0,0,2025-11-01,0,0,0,SKU012,False,11375,WH_N
0,0.0,0,0,2025-11-01,0,0,0,SKU012,False,11375,WH_S
0,0.0,0,0,2025-11-01,0,0,0,SKU013,False,13680,WH_N
0,0.0,0,0,2025-11-01,0,0,0,SKU013,False,13680,WH_S
0,0.0,0,0,2025-11-01,0,0,0,SKU014,False,16160,WH_N
0,0.0,0,0,2025-11-01,0,0,0,SKU014,False,16160,WH_S
0,0.0,0,0,2025-11-01,0,0,0,SKU015,False,18815,WH_N
0,0.0,0,0,2025-11-01,0,0,0,SKU015,False,18815,WH_S
0,0.0,0,0,2025-11-01,0,0,0,SKU016,False,16770,WH_N
0,0.0,0,0,2025-11-01,0,0,0,SKU016,False,16770,WH_S
0,0.0,0,0,2025-11-01,0,0,0,SKU017,False,19338,WH_N
0,0.0,0,0,2025-11-01,0,0,0,SKU017,False,19338,WH_S
4843,391.6,0,106933440,2025-11-01,4024,1190,371,SKU018,False,22080,WH_N
0,0.0,0,0,2025-11-01,0,0,0,SKU018,False,22080,WH_S
0,0.0,0,0,2025-11-01,0,0,0,SKU019,False,9090,WH_N
0,0.0,0,0,2025-11-01,0,0,0,SKU019,False,9090,WH_S
0,0.0,0,0,2025-11-01,0,0,0,SKU020,False,11395,WH_N
0,0.0,0,0,2025-11-01,0,0,0,SKU020,False,11395,WH_S
0,0.0,0,0,2025-11-01,0,0,0,SKU021,False,10750,WH_N
0,0.0,0,0,2025-11-01,0,0,0,SKU021,False,10750,WH_S
0,0.0,0,0,2025-11-01,0,0,0,SKU022,False,12968,WH_N
0,0.0,0,0,2025-11-01,0,0,0,SKU022,False,12968,WH_S
0,0.0,0,0,2025-11-01,0,0,0,SKU023,False,15360,WH_N
0,0.0,0,0,2025-11-01,0,0,0,SKU023,False,15360,WH_S
0,0.0,0,0,2025-11-01,0,0,0,SKU024,False,17928,WH_N
0,0.0,0,0,2025-11-01,0,0,0,SKU024,False,17928,WH_S
0,0.0,0,0,2025-11-01,0,0,0,SKU025,False,20670,WH_N
0,0.0,0,0,2025-11-01,0,0,0,SKU025,False,20670,WH_S
0,0.0,0,0,2025-11-01,0,0,0,SKU026,False,18275,WH_N
0,0.0,0,0,2025-11-01,0,0,0,SKU026,False,18275,WH_S
0,0.0,0,0,2025-11-01,0,0,0,SKU027,False,20930,WH_N
0,0.0,0,0,2025-11-01,0,0,0,SKU027,False,20930,WH_S
0,0.0,0,0,2025-11-01,0,0,0,SKU028,False,8640,WH_N
