period,sku,category,units,standard_unit_cost_vnd,actual_unit_cogs_vnd,standard_cogs_vnd,actual_cogs_vnd,material_price_variance_vnd,usage_yield_variance_vnd,conversion_variance_vnd,total_cogs_variance_vnd,evidence_class,allocation_note
2023-01,SKU001,Dairy,692,7740,7740,5356080,5356080,0,17567.94,-17567.94,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-10,SKU033,Dairy,1222,17040,19084.8,20822880,23321625,2048970.9,68299.05,381475.05,2498745,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-10,SKU034,Beverages,585,19695,19695,11521575,11521575,0,37790.77,-37790.77,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-10,SKU035,Condiments,619,22525,22525,13942975,13942975,0,45732.96,-45732.96,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-10,SKU036,Convenience Foods,720,19780,19780,14241600,14241600,0,46712.45,-46712.45,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU001,Dairy,736,7740,8668.8,5696640,6380237,560549.54,18684.98,104362.48,683597,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU002,Beverages,791,9782,9782,7737562,7737562,0,25379.2,-25379.2,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU003,Condiments,836,12000,12000,10032000,10032000,0,32904.96,-32904.96,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU004,Convenience Foods,926,14392,14392,13326992,13326992,0,43712.53,-43712.53,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU005,Dairy,889,16960,18995.2,15077440,16886732,1483619.44,49454,276218.56,1809292,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU006,Beverages,1016,15265,15265,15509240,15509240,0,50870.31,-50870.31,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU007,Condiments,1003,17745,17745,17798235,17798235,0,58378.21,-58378.21,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU008,Convenience Foods,1073,20400,20400,21889200,21889200,0,71796.58,-71796.58,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU009,Dairy,995,23230,26017.6,23113850,25887512,2274402.84,75813.43,423445.73,2773662,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU010,Beverages,1208,9540,9540,11524320,11524320,0,37799.77,-37799.77,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU011,Condiments,1120,9245,9245,10354400,10354400,0,33962.43,-33962.43,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU012,Convenience Foods,1288,11375,11375,14651000,14651000,0,48055.28,-48055.28,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU013,Dairy,1448,13680,15321.6,19808640,22185677,1949170.34,64972.34,362894.32,2377037,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU014,Beverages,1315,16160,16160,21250400,21250400,0,69701.31,-69701.31,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU015,Condiments,1433,18815,18815,26961895,26961895,0,88435.02,-88435.02,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU016,Convenience Foods,1499,16770,16770,25138230,25138230,0,82453.39,-82453.39,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU017,Dairy,663,19338,21658.56,12821094,14359625,1261595.42,42053.19,234882.39,1538531,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU018,Beverages,827,22080,22080,18260160,18260160,0,59893.32,-59893.32,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU019,Condiments,792,9090,9090,7199280,7199280,0,23613.64,-23613.64,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU020,Convenience Foods,924,11395,11395,10528980,10528980,0,34535.05,-34535.05,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU021,Dairy,816,10750,12040,8772000,9824640,863164.8,28772.16,160703.04,1052640,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU022,Beverages,889,12968,12968,11528552,11528552,0,37813.65,-37813.65,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU023,Condiments,1047,15360,15360,16081920,16081920,0,52748.7,-52748.7,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU024,Convenience Foods,988,17928,17928,17712864,17712864,0,58098.19,-58098.19,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU025,Dairy,971,20670,23150.4,20070570,22479039,1974944.58,65831.47,367692.95,2408469,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU026,Beverages,1187,18275,18275,21692425,21692425,0,71151.15,-71151.15,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU027,Condiments,1160,20930,20930,24278800,24278800,0,79634.46,-79634.46,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU028,Convenience Foods,1185,8640,8640,10238400,10238400,0,33581.95,-33581.95,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU029,Dairy,1090,10858,12160.96,11835220,13255446,1164585.32,38819.52,216821.16,1420226,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU030,Beverages,1245,13250,13250,16496250,16496250,0,54107.7,-54107.7,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU031,Condiments,1371,12255,12255,16801605,16801605,0,55109.26,-55109.26,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU032,Convenience Foods,1244,14560,14560,18112640,18112640,0,59409.46,-59409.46,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU033,Dairy,1452,17040,19084.8,24742080,27711131,2434621.82,81154.02,453275.16,2969051,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU034,Beverages,672,19695,19695,13235040,13235040,0,43410.93,-43410.93,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU035,Condiments,745,22525,22525,16781125,16781125,0,55042.09,-55042.09,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-11,SKU036,Convenience Foods,827,19780,19780,16358060,16358060,0,53654.44,-53654.44,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU001,Dairy,759,7740,8668.8,5874660,6579618,578065.56,57806.65,69085.79,704958,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU002,Beverages,812,9782,9782,7942984,7942984,0,78158.96,-78158.96,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU003,Condiments,895,12000,12000,10740000,10740000,0,105681.6,-105681.6,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU004,Convenience Foods,925,14392,14392,13312600,13312600,0,130995.98,-130995.98,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU005,Dairy,916,16960,18995.2,15535360,17399603,1528679.26,152867.94,182695.8,1864243,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU006,Beverages,961,15265,15265,14669665,14669665,0,144349.5,-144349.5,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU007,Condiments,1063,17745,17745,18862935,18862935,0,185611.28,-185611.28,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU008,Convenience Foods,1075,20400,20400,21930000,21930000,0,215791.2,-215791.2,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU009,Dairy,1138,23230,26017.6,26435740,29608029,2601276.98,260127.68,310884.34,3172289,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU010,Beverages,1244,9540,9540,11867760,11867760,0,116778.76,-116778.76,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU011,Condiments,1133,9245,9245,10474585,10474585,0,103069.92,-103069.92,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU012,Convenience Foods,1235,11375,11375,14048125,14048125,0,138233.55,-138233.55,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU013,Dairy,1469,13680,15321.6,20095920,22507430,1977438.2,197743.85,236327.95,2411510,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU014,Beverages,1319,16160,16160,21315040,21315040,0,209739.99,-209739.99,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU015,Condiments,1546,18815,18815,29087990,29087990,0,286225.82,-286225.82,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU016,Convenience Foods,1558,16770,16770,26127660,26127660,0,257096.17,-257096.17,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU017,Dairy,709,19338,21658.56,13710642,15355919,1349127.14,134912.72,161237.14,1645277,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU018,Beverages,701,22080,22080,15478080,15478080,0,152304.31,-152304.31,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU019,Condiments,780,9090,9090,7090200,7090200,0,69767.57,-69767.57,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU020,Convenience Foods,833,11395,11395,9492035,9492035,0,93401.62,-93401.62,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU021,Dairy,1004,10750,12040,10793000,12088160,1062031.2,106203.12,126925.68,1295160,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU022,Beverages,928,12968,12968,12034304,12034304,0,118417.55,-118417.55,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU023,Condiments,969,15360,15360,14883840,14883840,0,146456.99,-146456.99,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU024,Convenience Foods,1003,17928,17928,17981784,17981784,0,176940.75,-176940.75,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU025,Dairy,1029,20670,23150.4,21269430,23821762,2092912.24,209291.19,250128.57,2552332,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU026,Beverages,1116,18275,18275,20394900,20394900,0,200685.82,-200685.82,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU027,Condiments,1216,20930,20930,25450880,25450880,0,250436.66,-250436.66,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU028,Convenience Foods,1167,8640,8640,10082880,10082880,0,99215.54,-99215.54,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU029,Dairy,1164,10858,12160.96,12638712,14155358,1243649.72,124364.93,148631.35,1516646,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU030,Beverages,1310,13250,13250,17357500,17357500,0,170797.8,-170797.8,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU031,Condiments,1307,12255,12255,16017285,16017285,0,157610.08,-157610.08,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU032,Convenience Foods,1474,14560,14560,21461440,21461440,0,211180.57,-211180.57,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU033,Dairy,1555,17040,19084.8,26497200,29676864,2607324.48,260732.45,311607.07,3179664,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU034,Beverages,655,19695,19695,12900225,12900225,0,126938.21,-126938.21,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU035,Condiments,765,22525,22525,17231625,17231625,0,169559.19,-169559.19,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2024-12,SKU036,Convenience Foods,881,19780,19780,17426180,17426180,0,171473.61,-171473.61,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-01,SKU001,Dairy,670,7740,8668.8,5185800,5808095,510281.9,17009.42,95003.68,622295,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-01,SKU002,Beverages,715,9782,9782,6994130,6994130,0,22940.75,-22940.75,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-01,SKU003,Condiments,794,12000,12000,9528000,9528000,0,31251.84,-31251.84,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-01,SKU004,Convenience Foods,756,14392,14392,10880352,10880352,0,35687.55,-35687.55,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-01,SKU005,Dairy,858,16960,18995.2,14551680,16297881,1431884.82,47729.51,266586.67,1746201,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-01,SKU006,Beverages,854,15265,15265,13036310,13036310,0,42759.1,-42759.1,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-01,SKU007,Condiments,846,17745,17745,15012270,15012270,0,49240.25,-49240.25,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-01,SKU008,Convenience Foods,973,20400,20400,19849200,19849200,0,65105.38,-65105.38,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-01,SKU009,Dairy,971,23230,26017.6,22556330,25263090,2219543.2,73984.76,413232.04,2706760,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-01,SKU010,Beverages,1104,9540,9540,10532160,10532160,0,34545.48,-34545.48,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-01,SKU011,Condiments,1086,9245,9245,10040070,10040070,0,32931.43,-32931.43,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-01,SKU012,Convenience Foods,1157,11375,11375,13160875,13160875,0,43167.67,-43167.67,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-01,SKU013,Dairy,1234,13680,15321.6,16881120,18906855,1661102.7,55370.07,309262.23,2025735,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-01,SKU014,Beverages,1274,16160,16160,20587840,20587840,0,67528.12,-67528.12,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-01,SKU015,Condiments,1216,18815,18815,22879040,22879040,0,75043.25,-75043.25,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-01,SKU016,Convenience Foods,1186,16770,16770,19889220,19889220,0,65236.64,-65236.64,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-01,SKU017,Dairy,627,19338,21658.56,12124926,13579917,1193092.62,39769.76,222128.62,1454991,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-01,SKU018,Beverages,655,22080,22080,14462400,14462400,0,47436.67,-47436.67,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-01,SKU019,Condiments,722,9090,9090,6562980,6562980,0,21526.57,-21526.57,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-01,SKU020,Convenience Foods,709,11395,11395,8079055,8079055,0,26499.3,-26499.3,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-01,SKU021,Dairy,797,10750,12040,8567750,9595880,843066.6,28102.22,156961.18,1028130,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-01,SKU022,Beverages,809,12968,12968,10491112,10491112,0,34410.85,-34410.85,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-01,SKU023,Condiments,915,15360,15360,14054400,14054400,0,46098.43,-46098.43,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-01,SKU024,Convenience Foods,909,17928,17928,16296552,16296552,0,53452.69,-53452.69,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-01,SKU025,Dairy,918,20670,23150.4,18975060,21252067,1867145.74,62238.2,347623.06,2277007,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-01,SKU026,Beverages,964,18275,18275,17617100,17617100,0,57784.09,-57784.09,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-01,SKU027,Condiments,963,20930,20930,20155590,20155590,0,66110.34,-66110.34,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-01,SKU028,Convenience Foods,1104,8640,8640,9538560,9538560,0,31286.48,-31286.48,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-01,SKU029,Dairy,1120,10858,12160.96,12160960,13620275,1196638.3,39887.95,222788.75,1459315,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-01,SKU030,Beverages,1190,13250,13250,15767500,15767500,0,51717.4,-51717.4,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-01,SKU031,Condiments,1160,12255,12255,14215800,14215800,0,46627.82,-46627.82,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-01,SKU032,Convenience Foods,1104,14560,14560,16074240,16074240,0,52723.51,-52723.51,0,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
2025-01,SKU033,Dairy,1256,17040,19084.8,21402240,23970508,2105979.76,70199.35,392088.89,2568268,SIMULATED/DERIVED,Synthetic variance decomposition; no plant actuals supplied
